proband_id,Session_Duration (hours),Calories_Burned,Workout_Type
3202,1.02,1100.68,Strength
3203,1.12,1208.59,Strength
3204,1.72,2013.95,Strength
3205,1.29,1237.37,Cardio
3206,0.97,852.82,Cardio
3207,0.71,859.1,HIIT
3208,1.06,764.47,Yoga
3209,1.22,876.94,Yoga
3210,1.08,712.8,Yoga
3211,1.35,1784.97,HIIT
3212,0.74,893.77,HIIT
3213,1.32,1424.41,Strength
3214,2.0,1557.6,Yoga
3215,1.18,1276.52,Strength
3216,1.64,2347.0,HIIT
3217,1.42,1022.4,Yoga
3218,1.0,1082.7,Strength
3219,1.06,699.6,Yoga
3220,0.77,761.61,Strength
3221,1.03,1113.33,Strength
3222,0.56,369.26,Yoga
3223,1.95,1522.17,Yoga
3224,1.29,1702.8,HIIT
3225,1.98,2314.82,Strength
3226,1.23,1488.3,HIIT
3227,1.44,1556.5,Strength
3228,0.82,541.2,Yoga
3229,0.87,766.3,Cardio
3230,1.86,1934.4,Cardio
3231,1.37,1660.71,HIIT
3232,1.83,2614.89,HIIT
3233,0.99,978.32,Strength
3234,1.51,1569.19,Cardio
3235,1.49,1429.21,Cardio
3236,1.5,1621.35,Strength
3237,1.25,1353.38,Strength
3238,0.64,563.2,Cardio
3239,1.36,898.42,Yoga
3240,0.9,594.54,Yoga
3241,1.43,1370.51,Cardio
3242,1.03,1359.6,HIIT
3243,2.01,1569.01,Yoga
3244,1.49,1476.44,Strength
3245,0.89,785.34,Cardio
3246,1.36,1305.6,Cardio
3247,1.49,1431.59,Cardio
3248,1.82,1895.71,Cardio
3249,0.85,839.97,Strength
3250,1.62,1688.69,Cardio
3251,1.16,1535.03,HIIT
3252,1.3,935.22,Yoga
3253,1.91,1984.87,Cardio
3254,1.2,1152.96,Cardio
3255,1.48,1063.82,Yoga
3256,1.42,1362.06,Cardio
3257,1.38,1818.56,HIIT
3258,1.14,1129.63,Strength
3259,1.7,1992.06,Strength
3260,0.8,528.48,Yoga
3261,1.14,1503.55,HIIT
3262,1.19,855.37,Yoga
3263,1.03,741.6,Yoga
3264,0.64,422.4,Yoga
3265,1.88,2197.91,Strength
3266,0.88,580.8,Yoga
3267,1.22,879.13,Yoga
3268,1.35,971.19,Yoga
3269,1.07,769.76,Yoga
3270,0.86,852.17,Strength
3271,1.06,763.2,Yoga
3272,1.25,899.25,Yoga
3273,0.7,616.56,Cardio
3274,1.45,1042.26,Yoga
3275,1.0,1083.6,Strength
3276,1.02,977.57,Cardio
3277,0.56,554.9,Strength
3278,1.04,751.3,Yoga
3279,1.35,1633.5,HIIT
3280,1.13,1492.84,HIIT
3281,1.4,1690.92,HIIT
3282,1.23,1330.61,Strength
3283,1.47,1411.2,Cardio
3284,1.08,1424.41,HIIT
3285,1.31,943.2,Yoga
3286,1.14,1511.07,HIIT
3287,0.89,588.47,Yoga
3288,1.35,973.62,Yoga
3289,0.61,537.29,Cardio
3290,1.04,996.74,Cardio
3291,1.38,1821.6,HIIT
3292,1.42,1021.55,Yoga
3293,0.76,918.76,HIIT
3294,1.06,1396.87,HIIT
3295,0.76,918.76,HIIT
3296,0.92,1117.25,HIIT
3297,1.07,1057.37,Strength
3298,1.4,1229.76,Cardio
3299,0.71,467.75,Yoga
3300,1.57,1838.31,Strength
3301,1.69,2414.84,HIIT
3302,1.47,1453.98,Strength
3303,1.02,1347.52,HIIT
3304,1.19,1143.35,Cardio
3305,1.07,1412.4,HIIT
3306,0.58,575.24,Strength
3307,1.25,827.25,Yoga
3308,1.78,1387.33,Yoga
3309,1.15,760.38,Yoga
3310,0.61,536.31,Cardio
3311,0.93,1123.25,HIIT
3312,1.39,999.13,Yoga
3313,1.18,1277.59,Strength
3314,1.57,2241.65,HIIT
3315,1.53,1193.4,Yoga
3316,1.22,1320.89,Strength
3317,1.43,1371.66,Cardio
3318,1.15,1518.0,HIIT
3319,1.32,1162.66,Cardio
3320,0.72,871.2,HIIT
3321,1.48,1420.8,Cardio
3322,1.12,739.87,Yoga
3323,1.81,2117.7,Strength
3324,1.12,1210.61,Strength
3325,1.71,1332.77,Yoga
3326,1.13,1119.72,Strength
3327,1.13,1083.9,Cardio
3328,1.37,1321.78,Cardio
3329,1.8,2572.02,HIIT
3330,1.31,1730.64,HIIT
3331,0.72,634.18,Cardio
3332,1.91,1986.4,Cardio
3333,1.42,1360.93,Cardio
3334,1.67,1300.6,Yoga
3335,1.19,857.51,Yoga
3336,1.29,1132.1,Cardio
3337,0.89,586.87,Yoga
3338,1.28,1233.92,Cardio
3339,1.14,820.8,Yoga
3340,1.17,1030.54,Cardio
3341,1.7,1327.02,Yoga
3342,1.11,1064.71,Cardio
3343,1.27,1676.4,HIIT
3344,1.15,828.69,Yoga
3345,1.12,805.73,Yoga
3346,1.37,1479.6,Strength
3347,0.87,574.72,Yoga
3348,1.35,1298.16,Cardio
3349,0.77,931.7,HIIT
3350,1.03,1246.3,HIIT
3351,1.11,799.2,Yoga
3352,0.78,687.02,Cardio
3353,1.38,1368.68,Strength
3354,0.88,1063.83,HIIT
3355,1.1,1456.84,HIIT
3356,1.63,2332.69,HIIT
3357,1.12,739.87,Yoga
3358,1.55,2218.2,HIIT
3359,1.41,1013.51,Yoga
3360,1.43,1028.74,Yoga
3361,1.41,1706.1,HIIT
3362,1.42,1403.24,Strength
3363,0.85,561.0,Yoga
3364,0.96,846.34,Cardio
3365,1.03,742.22,Yoga
3366,1.11,1097.9,Strength
3367,1.88,1956.7,Cardio
3368,0.81,801.9,Strength
3369,1.78,2084.2,Strength
3370,1.72,2459.6,HIIT
3371,1.36,978.38,Yoga
3372,1.1,1331.0,HIIT
3373,0.69,606.65,Cardio
3374,0.66,582.38,Cardio
3375,1.48,1955.23,HIIT
3376,0.72,476.06,Yoga
3377,1.47,1938.78,HIIT
3378,1.26,1360.8,Strength
3379,0.94,620.4,Yoga
3380,1.13,996.21,Cardio
3381,1.07,1027.2,Cardio
3382,1.25,1197.0,Cardio
3383,0.75,743.85,Strength
3384,1.91,2735.5,HIIT
3385,1.22,1172.18,Cardio
3386,0.96,951.26,Strength
3387,0.54,533.14,Strength
3388,1.3,1405.17,Strength
3389,1.28,1688.19,HIIT
3390,1.28,845.57,Yoga
3391,1.26,1245.13,Strength
3392,1.37,1806.89,HIIT
3393,1.03,907.22,Cardio
3394,0.97,640.2,Yoga
3395,1.2,793.44,Yoga
3396,1.14,1230.17,Strength
3397,1.03,1113.33,Strength
3398,1.32,1307.99,Strength
3399,1.16,765.6,Yoga
3400,1.46,1400.43,Cardio
3401,1.87,1460.84,Yoga
3402,1.65,1714.68,Cardio
3403,1.02,1101.6,Strength
3404,0.88,581.33,Yoga
3405,1.27,914.4,Yoga
3406,0.89,586.87,Yoga
3407,1.67,1304.6,Yoga
3408,1.7,1992.06,Strength
3409,0.87,861.3,Strength
3410,1.43,1544.4,Strength
3411,1.24,1227.6,Strength
3412,1.36,977.57,Yoga
3413,0.6,594.54,Strength
3414,1.23,809.59,Yoga
3415,1.97,2050.38,Cardio
3416,1.49,1607.86,Strength
3417,1.35,1292.76,Cardio
3418,1.06,1402.7,HIIT
3419,1.31,1582.22,HIIT
3420,1.37,904.2,Yoga
3421,1.48,1469.2,Strength
3422,0.66,580.8,Cardio
3423,1.48,1419.62,Cardio
3424,1.88,1955.2,Cardio
3425,1.29,1277.1,Strength
3426,0.96,633.6,Yoga
3427,0.73,644.15,Cardio
3428,1.29,1393.2,Strength
3429,1.52,2173.6,HIIT
3430,1.32,1164.77,Cardio
3431,1.22,878.4,Yoga
3432,0.9,791.28,Cardio
3433,1.95,2279.74,Strength
3434,0.84,1016.4,HIIT
3435,1.01,1334.31,HIIT
3436,1.05,1387.16,HIIT
3437,1.41,1013.51,Yoga
3438,1.1,1188.99,Strength
3439,0.7,617.12,Cardio
3440,1.91,1989.46,Cardio
3441,0.69,608.3,Cardio
3442,1.43,1884.45,HIIT
3443,0.76,751.72,Strength
3444,1.32,949.61,Yoga
3445,1.38,1668.28,HIIT
3446,1.47,1937.17,HIIT
3447,0.89,587.93,Yoga
3448,1.57,2241.65,HIIT
3449,0.82,723.57,Cardio
3450,1.37,1811.41,HIIT
3451,1.49,1611.88,Strength
3452,1.04,686.4,Yoga
3453,1.49,1311.2,Cardio
3454,1.65,1284.03,Yoga
3455,1.18,1039.34,Cardio
3456,1.31,1415.98,Strength
3457,1.29,1702.8,HIIT
3458,1.47,1940.4,HIIT
3459,1.32,1742.4,HIIT
3460,0.66,435.6,Yoga
3461,1.07,1156.56,Strength
3462,1.57,1630.29,Cardio
3463,0.9,792.72,Cardio
3464,1.46,1766.6,HIIT
3465,1.47,1294.78,Cardio
3466,1.93,1506.56,Yoga
3467,1.01,1329.87,HIIT
3468,1.4,923.16,Yoga
3469,1.72,2461.49,HIIT
3470,1.35,1629.04,HIIT
3471,1.4,1388.52,Strength
3472,1.11,1200.8,Strength
3473,1.17,1544.4,HIIT
3474,0.56,678.22,HIIT
3475,1.23,1327.29,Strength
3476,1.78,1388.4,Yoga
3477,1.3,1249.04,Cardio
3478,1.36,1347.62,Strength
3479,0.94,619.27,Yoga
3480,1.35,1456.78,Strength
3481,1.21,870.47,Yoga
3482,1.58,1232.4,Yoga
3483,1.88,2194.52,Strength
3484,0.94,929.75,Strength
3485,1.24,893.54,Yoga
3486,1.24,891.31,Yoga
3487,1.29,1273.62,Strength
3488,1.9,2717.0,HIIT
3489,1.69,2424.14,HIIT
3490,0.69,834.9,HIIT
3491,1.84,1915.07,Cardio
3492,1.98,2827.04,HIIT
3493,0.66,435.2,Yoga
3494,1.31,943.2,Yoga
3495,1.01,970.41,Cardio
3496,1.83,2608.85,HIIT
3497,1.08,1035.94,Cardio
3498,0.73,724.01,Strength
3499,1.58,1234.3,Yoga
3500,1.03,986.33,Cardio
3501,1.03,1111.47,Strength
3502,1.71,1334.83,Yoga
3503,1.53,2192.95,HIIT
3504,1.07,1292.35,HIIT
3505,1.29,1392.04,Strength
3506,0.8,968.88,HIIT
3507,1.37,1478.37,Strength
3508,1.39,999.13,Yoga
3509,0.89,1075.92,HIIT
3510,1.47,1935.55,HIIT
3511,1.17,1124.14,Cardio
3512,0.89,782.49,Cardio
3513,1.29,1394.36,Strength
3514,1.26,1245.13,Strength
3515,1.07,1410.05,HIIT
3516,0.68,673.2,Strength
3517,0.97,960.3,Strength
3518,1.48,1950.34,HIIT
3519,0.98,971.96,Strength
3520,1.26,1358.53,Strength
3521,1.78,2545.4,HIIT
3522,1.56,2229.08,HIIT
3523,1.24,1338.08,Strength
3524,0.76,501.14,Yoga
3525,1.01,998.99,Strength
3526,1.8,1404.0,Yoga
3527,1.95,2283.26,Strength
3528,1.1,1055.12,Cardio
3529,1.28,1545.98,HIIT
3530,0.76,751.72,Strength
3531,1.3,1144.0,Cardio
3532,1.05,1133.06,Strength
3533,1.23,809.59,Yoga
3534,0.87,765.6,Cardio
3535,1.75,1818.6,Cardio
3536,0.9,890.19,Strength
3537,0.87,1053.66,HIIT
3538,1.16,1114.53,Cardio
3539,1.0,880.0,Cardio
3540,1.35,1782.0,HIIT
3541,1.15,1104.0,Cardio
3542,1.1,1088.01,Strength
3543,1.15,827.31,Yoga
3544,0.54,652.21,HIIT
3545,1.39,918.23,Yoga
3546,1.36,1645.6,HIIT
3547,0.82,992.2,HIIT
3548,1.02,1347.52,HIIT
3549,1.84,1913.6,Cardio
3550,1.77,2533.05,HIIT
3551,1.37,1656.19,HIIT
3552,0.89,586.87,Yoga
3553,1.45,1914.0,HIIT
3554,0.99,980.99,Strength
3555,1.09,1044.66,Cardio
3556,1.26,1661.81,HIIT
3557,1.48,1420.8,Cardio
3558,1.49,1430.4,Cardio
3559,1.72,2012.4,Strength
3560,1.75,2049.07,Strength
3561,0.56,491.01,Cardio
3562,1.09,784.8,Yoga
3563,1.0,881.6,Cardio
3564,1.8,1872.0,Cardio
3565,1.47,1295.95,Cardio
3566,1.03,1360.73,HIIT
3567,1.3,858.78,Yoga
3568,1.0,1317.8,HIIT
3569,1.25,1645.88,HIIT
3570,1.13,1366.06,HIIT
3571,0.95,626.43,Yoga
3572,1.16,836.59,Yoga
3573,0.82,808.85,Strength
3574,1.17,1544.4,HIIT
3575,1.63,1911.5,Strength
3576,0.97,854.38,Cardio
3577,1.98,2320.16,Strength
3578,1.21,1162.57,Cardio
3579,1.02,1098.85,Strength
3580,0.85,1027.56,HIIT
3581,1.93,2007.2,Cardio
3582,0.75,660.6,Cardio
3583,1.49,983.4,Yoga
3584,1.17,1261.49,Strength
3585,1.36,1468.8,Strength
3586,1.13,993.5,Cardio
3587,1.25,825.75,Yoga
3588,1.0,1078.2,Strength
3589,0.74,651.2,Cardio
3590,0.5,330.6,Yoga
3591,1.31,1152.8,Cardio
3592,1.08,1309.18,HIIT
3593,1.49,1966.8,HIIT
3594,0.54,356.4,Yoga
3595,1.76,2512.93,HIIT
3596,0.89,587.4,Yoga
3597,1.15,1104.0,Cardio
3598,0.61,403.7,Yoga
3599,0.53,525.18,Strength
3600,1.61,1255.8,Yoga
3601,1.1,1186.02,Strength
3602,0.85,561.0,Yoga
3603,1.19,1046.25,Cardio
3604,1.05,1272.81,HIIT
3605,1.26,1360.8,Strength
3606,1.3,1248.0,Cardio
3607,1.64,1278.22,Yoga
3608,1.06,931.95,Cardio
3609,1.69,1319.21,Yoga
3610,1.47,971.96,Yoga
3611,1.36,1471.25,Strength
3612,1.32,871.99,Yoga
3613,1.07,1028.91,Cardio
3614,1.83,1901.74,Cardio
3615,1.02,1100.68,Strength
3616,1.1,1056.88,Cardio
3617,0.69,455.4,Yoga
3618,1.79,1395.13,Yoga
3619,1.7,2427.26,HIIT
3620,1.35,1783.48,HIIT
3621,0.94,619.27,Yoga
3622,0.97,639.04,Yoga
3623,1.12,986.5,Cardio
3624,0.76,500.69,Yoga
3625,1.2,864.72,Yoga
3626,1.4,1345.12,Cardio
3627,1.2,1186.92,Strength
3628,1.41,1352.47,Cardio
3629,1.28,1128.45,Cardio
3630,1.36,1304.51,Cardio
3631,1.37,1480.83,Strength
3632,1.42,1718.2,HIIT
3633,1.49,1071.01,Yoga
3634,1.01,727.2,Yoga
3635,1.47,970.2,Yoga
3636,0.91,1101.1,HIIT
3637,1.42,1407.08,Strength
3638,1.46,1768.21,HIIT
3639,1.26,907.2,Yoga
3640,1.89,1471.93,Yoga
3641,1.16,765.6,Yoga
3642,1.18,850.31,Yoga
3643,0.81,980.99,HIIT
3644,1.29,852.17,Yoga
3645,1.21,1599.86,HIIT
3646,1.1,792.0,Yoga
3647,1.51,2157.64,HIIT
3648,0.74,487.51,Yoga
3649,1.21,1465.43,HIIT
3650,1.26,1207.58,Cardio
3651,1.11,1200.8,Strength
3652,1.35,1784.97,HIIT
3653,1.42,1879.09,HIIT
3654,1.16,1112.67,Cardio
3655,1.12,1480.86,HIIT
3656,1.82,2132.68,Strength
3657,1.42,938.05,Yoga
3658,1.27,839.72,Yoga
3659,1.08,948.67,Cardio
3660,1.59,1240.2,Yoga
3661,1.4,1509.48,Strength
3662,1.18,1038.4,Cardio
3663,1.21,1597.2,HIIT
3664,0.81,711.5,Cardio
3665,1.21,797.87,Yoga
3666,0.82,992.2,HIIT
3667,0.66,797.87,HIIT
3668,0.76,502.06,Yoga
3669,0.8,967.12,HIIT
3670,1.08,1071.14,Strength
3671,1.17,1123.2,Cardio
3672,1.2,1293.84,Strength
3673,1.17,1123.2,Cardio
3674,1.29,1135.2,Cardio
3675,1.81,2120.96,Strength
3676,1.59,2273.7,HIIT
3677,0.79,955.9,HIIT
3678,1.1,726.0,Yoga
3679,0.61,604.45,Strength
3680,1.03,1359.6,HIIT
3681,0.87,861.3,Strength
3682,1.19,1286.27,Strength
3683,1.21,870.47,Yoga
3684,1.07,1410.05,HIIT
3685,1.2,1056.0,Cardio
3686,1.22,1477.54,HIIT
3687,1.77,1842.22,Cardio
3688,1.14,1095.31,Cardio
3689,0.81,801.9,Strength
3690,1.84,1912.13,Cardio
3691,0.89,586.33,Yoga
3692,1.18,1429.1,HIIT
3693,0.56,555.41,Strength
3694,1.65,2363.13,HIIT
3695,1.41,1013.51,Yoga
3696,1.26,1246.27,Strength
3697,1.41,1524.07,Strength
3698,1.28,1383.55,Strength
3699,0.71,469.03,Yoga
3700,1.27,1540.89,HIIT
3701,0.99,980.99,Strength
3702,0.72,871.99,HIIT
3703,1.34,1764.38,HIIT
3704,1.26,1359.67,Strength
3705,1.14,1230.17,Strength
3706,0.84,832.36,Strength
3707,1.13,1218.37,Strength
3708,1.27,1220.22,Cardio
3709,1.14,1000.46,Cardio
3710,1.37,985.58,Yoga
3711,1.29,1241.5,Cardio
3712,1.47,1457.95,Strength
3713,0.56,491.46,Cardio
3714,1.3,1285.83,Strength
3715,1.04,748.8,Yoga
3716,1.37,1808.4,HIIT
3717,1.44,1382.4,Cardio
3718,1.04,998.4,Cardio
3719,0.83,731.73,Cardio
3720,1.32,1597.2,HIIT
3721,1.25,1198.0,Cardio
3722,1.69,2414.84,HIIT
3723,0.88,772.99,Cardio
3724,1.27,1680.59,HIIT
3725,0.77,936.78,HIIT
3726,0.83,732.39,Cardio
3727,0.63,416.56,Yoga
3728,1.01,1333.2,HIIT
3729,1.31,1413.62,Strength
3730,1.36,980.02,Yoga
3731,1.36,1470.02,Strength
3732,1.49,1606.52,Strength
3733,1.3,1250.08,Cardio
3734,0.67,808.49,HIIT
3735,1.36,1465.13,Strength
3736,1.4,1230.88,Cardio
3737,1.33,1755.6,HIIT
3738,0.54,355.75,Yoga
3739,1.34,964.8,Yoga
3740,1.31,1257.6,Cardio
3741,0.93,919.86,Strength
3742,0.55,544.5,Strength
3743,0.84,829.33,Strength
3744,0.67,809.23,HIIT
3745,1.45,955.26,Yoga
3746,1.21,1200.08,Strength
3747,0.57,565.33,Strength
3748,0.55,363.0,Yoga
3749,1.53,1591.2,Cardio
3750,1.39,1499.95,Strength
3751,1.39,1223.2,Cardio
3752,1.39,1503.7,Strength
3753,0.54,474.34,Cardio
3754,1.15,1240.97,Strength
3755,1.2,791.28,Yoga
3756,1.38,1364.96,Strength
3757,1.29,1562.32,HIIT
3758,1.4,923.16,Yoga
3759,1.3,856.44,Yoga
3760,1.51,1768.06,Strength
3761,1.41,1353.6,Cardio
3762,1.22,1317.6,Strength
3763,1.4,1232.0,Cardio
3764,1.89,1475.33,Yoga
3765,1.14,1095.31,Cardio
3766,1.12,739.87,Yoga
3767,1.17,772.9,Yoga
3768,1.83,2610.86,HIIT
3769,1.97,2051.95,Cardio
3770,1.99,2071.19,Cardio
3771,1.8,2570.04,HIIT
3772,1.23,1180.8,Cardio
3773,1.57,1635.31,Cardio
3774,1.76,1373.86,Yoga
3775,1.22,1611.74,HIIT
3776,1.01,1090.8,Strength
3777,1.76,2512.93,HIIT
3778,0.68,673.2,Strength
3779,1.19,1572.11,HIIT
3780,1.03,988.8,Cardio
3781,0.56,368.93,Yoga
3782,1.65,1716.0,Cardio
3783,1.3,1711.71,HIIT
3784,1.05,1006.32,Cardio
3785,1.09,1045.53,Cardio
3786,1.73,1801.97,Cardio
3787,1.29,1704.22,HIIT
3788,0.72,634.18,Cardio
3789,1.11,1200.8,Strength
3790,1.53,2189.58,HIIT
3791,1.44,1552.61,Strength
3792,1.21,1468.09,HIIT
3793,1.44,1896.05,HIIT
3794,1.07,1410.05,HIIT
3795,1.35,972.81,Yoga
3796,1.0,661.2,Yoga
3797,1.78,2545.4,HIIT
3798,1.3,1284.66,Strength
3799,1.46,1927.2,HIIT
3800,1.75,2045.92,Strength
3801,1.3,936.78,Yoga
3802,1.22,1319.8,Strength
3803,1.56,2229.08,HIIT
3804,1.08,1035.94,Cardio
3805,1.04,1373.94,HIIT
3806,1.11,1099.9,Strength
3807,0.96,1161.6,HIIT
3808,1.42,1872.84,HIIT
3809,0.83,820.95,Strength
3810,1.23,1217.7,Strength
3811,1.88,2197.91,Strength
3812,1.26,1528.76,HIIT
3813,1.14,1004.11,Cardio
3814,1.1,1087.02,Strength
3815,0.81,535.57,Yoga
3816,1.42,1024.1,Yoga
3817,1.48,1066.49,Yoga
3818,1.13,814.28,Yoga
3819,1.02,1104.35,Strength
3820,1.37,903.38,Yoga
3821,1.31,1414.8,Strength
3822,1.69,1974.26,Strength
3823,1.38,1325.9,Cardio
3824,1.03,1019.7,Strength
3825,0.6,726.66,HIIT
3826,1.07,1295.88,HIIT
3827,1.37,1656.19,HIIT
3828,1.32,1597.2,HIIT
3829,1.33,1274.67,Cardio
3830,1.0,1081.8,Strength
3831,1.63,1691.29,Cardio
3832,0.54,357.05,Yoga
3833,1.69,1321.24,Yoga
3834,1.82,1889.89,Cardio
3835,1.08,1426.79,HIIT
3836,1.23,1491.01,HIIT
3837,1.62,1687.39,Cardio
3838,0.83,820.95,Strength
3839,1.79,2095.91,Strength
3840,1.22,1476.2,HIIT
3841,1.5,1077.3,Yoga
3842,1.3,1573.0,HIIT
3843,1.2,1152.96,Cardio
3844,1.37,1480.83,Strength
3845,0.6,527.52,Cardio
3846,1.87,2672.04,HIIT
3847,1.14,1096.22,Cardio
3848,0.6,726.66,HIIT
3849,1.12,739.2,Yoga
3850,1.13,994.4,Cardio
3851,1.07,704.92,Yoga
3852,1.32,1425.6,Strength
3853,1.76,1830.4,Cardio
3854,0.93,921.54,Strength
3855,1.81,2119.33,Strength
3856,0.76,669.41,Cardio
3857,1.78,1388.4,Yoga
3858,1.35,973.62,Yoga
3859,1.59,1241.15,Yoga
3860,1.08,1424.41,HIIT
3861,1.02,1344.16,HIIT
3862,1.42,1533.6,Strength
3863,1.63,1907.1,Strength
3864,1.26,1363.07,Strength
3865,1.3,857.22,Yoga
3866,1.28,1228.8,Cardio
3867,1.33,957.6,Yoga
3868,0.85,1031.3,HIIT
3869,1.42,1531.04,Strength
3870,1.48,1421.98,Cardio
3871,1.48,1419.62,Cardio
3872,1.39,1831.74,HIIT
3873,1.41,1525.34,Strength
3874,1.12,1353.97,HIIT
3875,1.5,1437.6,Cardio
3876,1.63,2336.28,HIIT
3877,1.42,1534.88,Strength
3878,1.29,1699.96,HIIT
3879,1.62,1680.91,Cardio
3880,1.29,1702.8,HIIT
3881,1.08,776.3,Yoga
3882,1.45,1278.32,Cardio
3883,1.01,1335.42,HIIT
3884,1.8,1406.16,Yoga
3885,0.64,774.4,HIIT
3886,1.02,979.2,Cardio
3887,1.26,1363.07,Strength
3888,1.15,1140.57,Strength
3889,1.42,1532.32,Strength
3890,0.74,893.77,HIIT
3891,1.49,1073.69,Yoga
3892,1.46,1927.2,HIIT
3893,1.06,1398.03,HIIT
3894,0.76,668.8,Cardio
3895,1.42,1362.06,Cardio
3896,1.15,1243.04,Strength
3897,0.78,685.78,Cardio
3898,1.2,1296.0,Strength
3899,1.26,830.09,Yoga
3900,1.29,928.8,Yoga
3901,1.93,2254.63,Strength
3902,1.34,964.0,Yoga
3903,1.25,1096.0,Cardio
3904,1.44,1269.5,Cardio
3905,0.99,652.81,Yoga
3906,1.89,1473.07,Yoga
3907,1.28,1686.78,HIIT
3908,1.08,1165.43,Strength
3909,1.06,762.56,Yoga
3910,1.48,1950.34,HIIT
3911,1.06,931.1,Cardio
3912,1.87,2672.04,HIIT
3913,1.26,1525.99,HIIT
3914,1.62,1683.5,Cardio
3915,1.25,1652.75,HIIT
3916,0.5,604.45,HIIT
3917,0.69,454.99,Yoga
3918,1.96,2294.96,Strength
3919,0.68,448.8,Yoga
3920,1.1,1454.42,HIIT
3921,1.4,1233.12,Cardio
3922,1.22,805.2,Yoga
3923,1.13,1222.43,Strength
3924,1.08,714.74,Yoga
3925,1.04,685.78,Yoga
3926,0.56,492.8,Cardio
3927,1.25,1650.0,HIIT
3928,1.2,1293.84,Strength
3929,1.28,1688.19,HIIT
3930,1.76,1373.86,Yoga
3931,1.12,989.18,Cardio
3932,1.09,1178.18,Strength
3933,0.99,1068.31,Strength
3934,1.67,1304.6,Yoga
3935,1.1,1188.0,Strength
3936,1.08,951.26,Cardio
3937,1.07,1059.3,Strength
3938,1.79,2561.67,HIIT
3939,1.97,2048.8,Cardio
3940,1.26,1663.2,HIIT
3941,1.35,1296.0,Cardio
3942,0.62,613.24,Strength
3943,0.58,511.79,Cardio
3944,0.62,750.2,HIIT
3945,1.87,2189.58,Strength
3946,1.65,2359.5,HIIT
3947,1.38,1325.9,Cardio
3948,1.1,967.12,Cardio
3949,1.99,2330.09,Strength
3950,1.45,1917.19,HIIT
3951,1.33,1275.74,Cardio
3952,1.62,2318.38,HIIT
3953,1.97,1534.24,Yoga
3954,1.82,1892.8,Cardio
3955,1.52,2171.93,HIIT
3956,1.08,712.15,Yoga
3957,1.09,1046.4,Cardio
3958,0.61,606.1,Strength
3959,1.22,1207.8,Strength
3960,1.47,1294.78,Cardio
3961,1.49,1965.16,HIIT
3962,1.21,799.33,Yoga
3963,1.23,885.6,Yoga
3964,1.3,1248.0,Cardio
3965,1.46,1050.32,Yoga
3966,1.82,2600.6,HIIT
3967,1.11,1065.6,Cardio
3968,1.46,1927.2,HIIT
3969,0.92,808.86,Cardio
3970,0.86,1040.6,HIIT
3971,1.37,1808.4,HIIT
3972,0.67,810.7,HIIT
3973,0.92,1112.19,HIIT
3974,0.72,476.06,Yoga
3975,1.8,1404.0,Yoga
3976,0.71,625.37,Cardio
3977,1.25,1239.75,Strength
3978,1.0,1322.2,HIIT
3979,1.4,1233.12,Cardio
3980,1.47,1410.02,Cardio
3981,0.92,607.75,Yoga
3982,1.07,1060.26,Strength
3983,1.38,1214.4,Cardio
3984,1.41,1350.22,Cardio
3985,1.0,718.8,Yoga
3986,0.65,571.48,Cardio
3987,1.19,1572.11,HIIT
3988,1.32,1157.38,Cardio
3989,1.36,980.83,Yoga
3990,1.3,1290.51,Strength
3991,1.41,1520.26,Strength
3992,1.43,1886.03,HIIT
3993,1.14,820.8,Yoga
3994,1.93,1505.4,Yoga
3995,1.57,1627.78,Cardio
3996,0.89,783.91,Cardio
3997,0.94,825.7,Cardio
3998,0.51,449.21,Cardio
3999,1.57,1635.31,Cardio
4000,1.36,1303.42,Cardio
4001,1.08,1168.34,Strength
4002,1.17,1029.6,Cardio
4003,0.55,484.0,Cardio
4004,1.89,2702.7,HIIT
4005,0.52,342.58,Yoga
4006,0.93,919.86,Strength
4007,1.43,1728.73,HIIT
4008,1.04,748.18,Yoga
4009,1.09,1045.53,Cardio
4010,1.15,755.55,Yoga
4011,1.29,1560.9,HIIT
4012,1.05,1132.11,Strength
4013,1.08,1306.8,HIIT
4014,1.56,1621.15,Cardio
4015,0.65,573.56,Cardio
4016,1.05,756.63,Yoga
4017,1.87,1949.29,Cardio
4018,1.09,1044.66,Cardio
4019,0.89,783.2,Cardio
4020,1.67,2389.94,HIIT
4021,0.9,792.72,Cardio
4022,0.68,449.62,Yoga
4023,1.51,1180.52,Yoga
4024,1.19,1182.38,Strength
4025,1.37,1208.89,Cardio
4026,1.88,2202.98,Strength
4027,1.37,1206.7,Cardio
4028,1.74,2034.23,Strength
4029,1.38,1823.12,HIIT
4030,1.43,1029.6,Yoga
4031,1.91,2727.1,HIIT
4032,0.51,336.91,Yoga
4033,1.6,1870.56,Strength
4034,1.28,920.06,Yoga
4035,1.48,1955.23,HIIT
4036,1.55,1208.07,Yoga
4037,1.48,1066.49,Yoga
4038,1.37,1310.82,Cardio
4039,0.69,683.72,Strength
4040,1.45,1567.3,Strength
4041,1.84,1436.3,Yoga
4042,1.24,1190.4,Cardio
4043,1.88,2686.33,HIIT
4044,1.37,1355.07,Strength
4045,1.74,2035.8,Strength
4046,1.77,2072.49,Strength
4047,1.04,1120.39,Strength
4048,1.67,1734.13,Cardio
4049,0.73,480.92,Yoga
4050,1.21,1302.44,Strength
4051,1.08,950.4,Cardio
4052,1.93,2005.66,Cardio
