proband_id,Water_Intake (liters),Daily meals frequency,Calories
3203,2.61,2.98,3336.0
3204,3.48,4.0,2483.0
3205,1.89,3.0,1384.0
3206,3.22,2.99,1761.0
3207,3.58,3.02,2890.0
3208,1.5,3.0,1278.0
3209,3.09,3.0,2281.0
3210,2.0,2.99,1597.0
3211,3.3,2.99,3141.0
3212,2.7,3.01,1591.0
3213,2.48,2.98,2138.0
3214,2.68,3.0,1923.0
3215,2.5,3.02,1343.0
3216,3.5,2.01,2395.0
3217,1.78,1.98,1755.0
3218,2.81,2.01,1342.0
3219,1.7,2.0,2050.0
3220,3.49,2.99,3415.0
3221,1.7,1.99,1463.0
3222,1.78,2.99,939.0
3223,2.72,2.98,1607.0
3224,3.5,3.98,2849.0
3225,2.71,3.01,1908.0
3226,1.61,3.0,2262.0
3227,3.42,3.0,1601.0
3228,1.59,3.02,1852.0
3229,3.32,1.99,1362.0
3230,2.72,1.98,1840.0
3231,2.0,1.99,2548.0
3232,3.49,3.02,2138.0
3233,1.89,3.0,1040.0
3234,3.51,2.0,2237.0
3235,2.11,2.0,1234.0
3236,2.12,2.03,983.0
3237,2.1,3.99,1922.0
3238,2.07,4.01,1769.0
3239,2.89,2.01,1496.0
3240,2.9,1.99,1623.0
3241,2.61,1.99,1824.0
3242,2.48,4.0,1652.0
3243,3.47,1.99,2201.0
3244,3.11,3.0,1783.0
3245,2.09,1.99,2026.0
3246,2.11,3.0,1988.0
3247,2.17,3.01,2774.0
3248,3.47,3.99,2336.0
3249,1.91,2.0,1763.0
3250,3.5,2.01,2674.0
3251,3.6,3.02,2463.0
3252,1.99,3.0,1123.0
3253,3.5,3.0,2399.0
3254,1.9,1.99,1990.0
3255,1.82,2.98,1338.0
3256,2.3,3.0,1797.0
3257,2.07,3.0,1836.0
3258,2.09,1.98,1020.0
3259,3.53,2.99,2330.0
3260,1.58,2.99,1960.0
3261,2.68,2.98,1237.0
3262,2.0,2.98,1889.0
3263,2.59,3.98,3303.0
3264,2.53,3.0,2400.0
3265,2.72,2.0,1781.0
3266,2.62,4.01,1878.0
3267,2.7,3.02,3072.0
3268,2.61,1.99,2064.0
3269,2.4,3.02,3144.0
3270,1.49,1.99,1874.0
3271,2.9,3.0,3468.0
3272,2.8,1.99,2704.0
3273,3.3,2.99,1312.0
3274,2.12,3.01,1279.0
3275,2.3,1.99,2818.0
3276,2.79,3.01,2639.0
3277,1.7,2.01,2042.0
3278,2.38,2.99,2077.0
3279,2.89,1.99,1350.0
3280,2.5,2.0,2243.0
3281,1.97,1.99,1256.0
3282,2.81,3.0,2491.0
3283,1.82,3.0,1352.0
3284,1.71,1.99,1849.0
3285,3.42,3.01,2091.0
3286,2.21,3.01,2305.0
3287,1.6,4.0,1597.0
3288,3.3,2.99,3087.0
3289,2.57,2.99,1186.0
3290,3.2,3.01,3016.0
3291,3.4,4.0,3443.0
3292,2.59,3.01,1335.0
3293,2.49,3.0,1900.0
3294,1.49,4.01,1432.0
3295,2.52,3.01,1979.0
3296,1.72,2.99,1764.0
3297,2.3,3.0,1201.0
3298,3.5,4.0,1765.0
3299,2.11,3.0,1934.0
3300,3.51,4.0,2640.0
3301,3.52,2.01,2364.0
3302,3.1,3.0,1595.0
3303,2.73,3.0,2169.0
3304,2.01,1.99,1708.0
3305,2.32,2.98,1872.0
3306,2.7,2.99,1134.0
3307,1.51,3.02,1955.0
3308,2.69,2.0,1812.0
3309,2.58,2.99,1959.0
3310,2.71,2.0,1092.0
3311,2.61,3.0,1738.0
3312,3.31,2.99,2115.0
3313,2.69,2.0,2065.0
3314,3.49,3.01,2217.0
3315,3.48,3.01,2299.0
3316,2.22,4.01,1793.0
3317,2.27,2.99,1885.0
3318,2.3,1.98,1882.0
3319,2.9,2.99,3353.0
3320,3.61,3.0,2851.0
3321,2.79,3.01,1881.0
3322,1.78,3.01,1830.0
3323,2.69,3.0,1840.0
3324,3.2,3.01,1497.0
3325,2.68,4.0,1576.0
3326,3.6,2.0,1730.0
3327,2.52,2.0,2227.0
3328,2.1,2.98,1563.0
3329,2.69,3.0,1873.0
3330,3.19,2.99,3434.0
3331,2.71,3.0,2224.0
3332,3.51,2.99,2494.0
3333,2.6,2.0,2099.0
3334,2.71,2.0,1726.0
3335,1.81,2.99,1970.0
3336,2.41,3.99,1393.0
3337,2.38,3.03,2653.0
3338,2.1,2.0,1486.0
3339,1.98,2.99,1952.0
3340,2.1,3.0,1338.0
3341,3.49,2.99,2314.0
3342,2.38,2.98,1937.0
3343,1.71,3.0,1691.0
3344,1.51,3.0,1313.0
3345,3.0,1.99,1658.0
3346,2.31,2.99,1470.0
3347,3.3,2.02,1294.0
3348,2.28,2.02,1671.0
3349,2.62,3.0,2951.0
3350,2.09,3.01,1959.0
3351,1.99,3.0,1384.0
3352,2.6,2.98,2976.0
3353,1.99,1.99,1371.0
3354,2.99,1.99,1940.0
3355,3.3,2.98,1960.0
3356,3.51,2.02,2179.0
3357,3.01,3.02,1341.0
3358,2.7,1.99,1543.0
3359,2.0,4.02,2158.0
3360,3.59,3.0,1517.0
3361,1.59,2.01,1210.0
3362,2.5,2.03,2871.0
3363,2.42,3.0,2757.0
3364,2.12,2.98,3232.0
3365,2.4,2.98,1775.0
3366,3.09,3.02,2817.0
3367,3.5,2.98,2649.0
3368,1.7,3.99,1735.0
3369,2.68,2.99,1650.0
3370,3.5,3.01,2396.0
3371,2.09,2.99,2194.0
3372,2.51,3.99,1388.0
3373,3.3,3.02,1390.0
3374,2.31,3.0,1690.0
3375,2.71,2.01,1765.0
3376,2.3,3.99,1942.0
3377,2.61,2.99,1144.0
3378,3.0,3.0,3213.0
3379,1.9,2.99,1701.0
3380,3.09,2.99,3128.0
3381,1.49,2.99,1482.0
3382,3.3,3.0,3298.0
3383,3.52,2.01,2318.0
3384,3.49,3.01,2275.0
3385,2.32,3.01,1685.0
3386,1.6,3.01,1137.0
3387,1.58,2.0,1790.0
3388,3.28,2.0,2363.0
3389,3.31,4.03,1572.0
3390,3.43,3.02,2479.0
3391,2.58,2.0,1619.0
3392,3.71,2.01,2340.0
3393,2.59,2.99,3072.0
3394,1.7,2.0,1975.0
3395,3.19,2.01,2327.0
3396,2.2,3.02,2320.0
3397,2.41,2.99,1897.0
3398,2.29,2.0,1545.0
3399,3.4,1.98,2496.0
3400,2.9,3.0,1905.0
3401,2.69,2.0,1806.0
3402,2.69,3.98,1848.0
3403,3.42,4.02,3472.0
3404,2.58,2.03,1329.0
3405,1.79,2.01,1668.0
3406,2.9,2.01,1531.0
3407,2.7,2.0,1815.0
3408,2.71,1.98,1493.0
3409,1.89,4.0,1994.0
3410,3.59,3.02,2310.0
3411,1.98,1.99,1734.0
3412,1.79,3.99,1446.0
3413,2.4,2.01,1641.0
3414,1.82,1.97,1758.0
3415,2.71,4.03,1817.0
3416,3.41,2.98,3309.0
3417,1.62,3.02,1258.0
3418,1.5,3.99,1393.0
3419,2.48,3.03,1679.0
3420,2.22,3.0,1816.0
3421,2.4,3.0,2037.0
3422,2.3,2.02,2089.0
3423,2.0,3.0,2013.0
3424,3.48,4.0,2552.0
3425,3.29,2.98,2698.0
3426,1.88,3.0,1822.0
3427,1.88,3.01,1091.0
3428,1.8,1.99,1493.0
3429,3.53,3.0,2415.0
3430,2.42,2.98,1493.0
3431,1.83,2.01,1609.0
3432,2.11,2.98,2248.0
3433,2.69,2.98,1609.0
3434,2.28,2.98,1336.0
3435,2.2,2.99,3167.0
3436,2.9,3.02,3530.0
3437,3.29,3.0,2905.0
3438,2.61,2.02,1557.0
3439,2.07,3.01,2120.0
3440,3.51,3.99,2506.0
3441,3.22,1.99,1513.0
3442,1.79,2.0,1866.0
3443,2.89,2.0,1800.0
3444,2.11,2.99,1737.0
3445,3.0,4.0,1722.0
3446,2.41,3.97,2861.0
3447,2.6,3.98,1716.0
3448,2.72,1.98,1766.0
3449,2.2,3.0,1698.0
3450,1.81,3.98,1521.0
3451,2.0,3.02,1728.0
3452,1.61,2.0,1331.0
3453,3.1,2.98,1587.0
3454,3.5,2.97,2214.0
3455,1.61,1.98,1337.0
3456,3.19,3.01,3292.0
3457,3.09,2.0,1745.0
3458,2.79,4.01,2318.0
3459,2.59,3.0,1907.0
3460,3.4,1.98,1934.0
3461,1.91,2.99,1522.0
3462,3.48,3.01,2308.0
3463,2.11,3.02,2445.0
3464,3.29,2.99,2171.0
3465,2.41,3.01,2084.0
3466,2.73,3.0,1915.0
3467,3.5,2.98,2425.0
3468,1.6,2.99,1985.0
3469,3.53,3.01,2475.0
3470,2.92,3.0,2690.0
3471,1.5,2.0,1583.0
3472,2.3,3.01,1469.0
3473,2.02,2.0,1898.0
3474,1.8,3.02,1395.0
3475,2.29,3.01,1641.0
3476,2.71,3.01,1589.0
3477,2.31,3.96,1786.0
3478,3.6,2.99,3129.0
3479,2.0,2.99,2045.0
3480,1.6,4.01,1610.0
3481,2.11,1.98,1220.0
3482,3.52,2.0,2433.0
3483,2.71,2.01,1899.0
3484,1.69,2.02,1616.0
3485,2.2,2.98,1733.0
3486,3.32,3.0,3206.0
3487,1.99,2.98,1272.0
3488,3.5,3.0,2490.0
3489,2.7,4.03,1815.0
3490,2.3,2.99,2116.0
3491,2.69,3.99,1606.0
3492,2.69,2.99,1699.0
3493,2.1,2.99,1929.0
3494,2.62,3.01,1907.0
3495,3.4,3.01,3275.0
3496,2.67,3.0,1934.0
3497,3.41,3.01,1269.0
3498,2.71,3.02,1708.0
3499,3.5,2.0,2357.0
3500,2.2,3.02,1767.0
3501,2.43,2.98,1951.0
3502,2.71,4.02,1622.0
3503,3.51,2.99,2294.0
3504,1.91,2.0,1606.0
3505,3.3,2.0,2319.0
3506,2.19,3.0,1796.0
3507,2.31,2.98,2452.0
3508,1.99,3.02,2389.0
3509,2.11,2.01,2002.0
3510,2.68,3.0,3105.0
3511,3.19,2.99,1943.0
3512,1.99,2.02,1546.0
3513,2.29,2.0,2076.0
3514,3.7,2.99,3105.0
3515,3.51,3.0,2024.0
3516,1.9,3.0,1674.0
3517,1.69,2.0,1872.0
3518,3.4,3.01,2291.0
3519,3.1,3.0,2474.0
3520,2.7,1.99,3275.0
3521,3.51,3.0,2244.0
3522,2.69,1.99,1806.0
3523,2.82,2.02,2541.0
3524,3.4,2.99,1820.0
3525,3.6,3.02,2429.0
3526,2.7,3.01,1840.0
3527,2.69,2.99,1567.0
3528,2.29,3.0,1448.0
3529,3.36,3.0,2636.0
3530,3.02,2.02,1579.0
3531,3.31,2.98,2547.0
3532,2.49,3.01,2197.0
3533,1.59,1.99,1341.0
3534,3.29,2.01,1408.0
3535,3.53,4.0,2493.0
3536,3.49,2.99,2846.0
3537,1.9,4.02,1942.0
3538,2.41,4.0,1893.0
3539,3.6,3.0,2489.0
3540,2.98,4.0,2267.0
3541,3.39,3.0,2307.0
3542,3.11,3.0,2614.0
3543,3.5,2.01,1592.0
3544,3.32,3.03,2957.0
3545,1.69,3.0,1261.0
3546,3.58,2.99,2965.0
3547,2.51,3.0,1465.0
3548,1.99,2.99,1932.0
3549,2.72,1.99,1877.0
3550,3.49,2.99,2399.0
3551,1.61,3.01,1895.0
3552,2.42,2.98,2632.0
3553,2.92,3.01,3020.0
3554,3.62,3.0,2461.0
3555,2.1,4.02,1517.0
3556,3.08,3.99,2684.0
3557,2.01,3.01,1367.0
3558,2.5,3.0,2130.0
3559,3.51,2.99,2668.0
3560,3.5,2.01,2556.0
3561,2.19,3.0,1771.0
3562,2.8,3.01,2054.0
3563,3.48,4.01,3267.0
3564,3.49,3.0,2347.0
3565,2.0,2.99,1726.0
3566,2.29,2.99,1455.0
3567,3.2,3.02,1610.0
3568,3.39,3.0,3224.0
3569,3.7,2.99,1940.0
3570,2.2,3.01,1423.0
3571,1.98,2.0,1701.0
3572,2.41,4.0,1783.0
3573,2.5,2.99,1460.0
3574,2.09,3.99,2135.0
3575,2.7,3.99,1815.0
3576,1.59,3.03,1229.0
3577,2.72,4.0,1813.0
3578,1.92,3.98,1606.0
3579,2.41,2.99,1807.0
3580,1.7,2.02,1872.0
3581,2.73,3.0,1695.0
3582,2.92,2.01,1786.0
3583,1.79,2.0,2032.0
3584,2.0,2.0,2106.0
3585,2.08,3.02,1751.0
3586,2.6,2.99,3196.0
3587,2.49,3.0,1504.0
3588,1.6,4.0,1524.0
3589,2.3,4.02,1819.0
3590,2.51,2.01,2111.0
3591,3.31,3.02,2706.0
3592,2.0,3.01,1428.0
3593,3.39,3.01,2461.0
3594,2.9,2.99,2645.0
3595,2.7,3.02,1568.0
3596,2.99,3.99,1310.0
3597,2.81,2.0,2237.0
3598,2.61,3.02,1140.0
3599,2.2,4.01,2483.0
3600,3.5,2.0,2156.0
3601,2.79,3.0,1764.0
3602,1.5,2.01,1984.0
3603,2.21,4.0,1699.0
3604,2.5,2.99,1547.0
3605,1.89,4.01,2008.0
3606,2.1,2.99,2061.0
3607,3.5,2.0,2416.0
3608,3.4,3.0,1662.0
3609,3.51,2.99,2115.0
3610,2.59,3.0,1247.0
3611,2.41,3.03,2652.0
3612,2.19,2.0,2683.0
3613,1.51,3.0,1069.0
3614,2.69,2.0,1804.0
3615,2.58,2.97,1783.0
3616,2.1,2.99,3283.0
3617,2.32,3.0,2153.0
3618,3.5,1.98,2557.0
3619,3.49,3.02,2314.0
3620,3.58,2.01,1943.0
3621,3.12,3.02,1684.0
3622,3.1,3.02,2525.0
3623,2.2,1.99,1692.0
3624,1.8,3.01,1475.0
3625,2.31,4.0,1419.0
3626,2.59,2.0,1507.0
3627,2.9,3.01,1502.0
3628,2.49,3.01,1931.0
3629,3.11,3.01,2144.0
3630,3.4,3.01,2706.0
3631,2.07,2.0,2056.0
3632,2.2,1.99,2122.0
3633,2.21,2.98,2892.0
3634,3.11,4.0,2217.0
3635,3.51,2.01,1550.0
3636,1.71,2.99,1459.0
3637,2.3,2.99,1693.0
3638,3.28,3.02,2136.0
3639,2.58,3.0,1789.0
3640,3.51,3.01,2308.0
3641,2.41,1.99,2212.0
3642,2.51,2.99,1762.0
3643,1.6,3.02,2100.0
3644,2.3,3.0,1435.0
3645,2.78,3.01,2614.0
3646,1.81,3.0,2134.0
3647,3.49,1.97,2432.0
3648,3.5,4.0,2411.0
3649,2.9,3.02,1493.0
3650,1.79,3.02,1287.0
3651,2.38,2.98,1880.0
3652,3.71,3.02,1724.0
3653,2.29,2.99,1976.0
3654,3.29,2.0,3114.0
3655,2.0,3.02,1820.0
3656,2.71,3.03,1894.0
3657,2.99,2.99,2284.0
3658,2.02,3.01,1384.0
3659,2.0,1.96,1337.0
3660,2.7,3.01,1606.0
3661,3.3,3.01,2921.0
3662,3.3,1.99,2024.0
3663,2.4,4.0,1865.0
3664,2.41,1.99,1903.0
3665,2.5,2.98,1428.0
3666,2.01,2.99,2662.0
3667,2.1,3.01,1771.0
3668,2.61,1.99,1896.0
3669,2.39,2.0,2039.0
3670,1.89,2.99,1458.0
3671,3.2,3.01,1975.0
3672,3.51,3.01,2223.0
3673,2.49,3.01,1212.0
3674,2.38,4.01,1451.0
3675,3.5,3.0,2355.0
3676,2.7,3.01,1856.0
3677,3.21,2.98,2654.0
3678,2.5,4.0,1393.0
3679,2.31,3.01,1709.0
3680,2.4,2.99,1273.0
3681,1.89,3.98,2178.0
3682,2.39,3.0,2150.0
3683,1.8,2.0,1437.0
3684,2.18,2.01,1379.0
3685,2.5,2.98,1504.0
3686,2.0,2.0,1457.0
3687,3.49,3.0,2364.0
3688,3.73,3.01,2115.0
3689,2.12,2.0,1215.0
3690,3.49,4.01,2363.0
3691,2.12,2.0,2014.0
3692,3.41,3.02,3166.0
3693,2.91,3.0,2705.0
3694,3.5,3.0,2401.0
3695,3.39,3.01,1782.0
3696,2.49,2.99,1474.0
3697,2.8,2.98,3405.0
3698,2.53,2.01,2905.0
3699,2.1,2.99,1995.0
3700,3.51,3.99,2817.0
3701,1.91,3.01,1229.0
3702,3.6,3.01,1800.0
3703,2.31,4.02,2672.0
3704,3.0,3.02,3266.0
3705,2.19,3.0,1981.0
3706,2.19,3.0,1499.0
3707,2.81,2.99,2087.0
3708,2.12,3.01,1790.0
3709,2.21,1.99,1477.0
3710,2.4,2.99,2028.0
3711,2.59,3.01,2119.0
3712,3.12,2.98,1667.0
3713,1.8,3.01,1043.0
3714,2.9,2.02,2918.0
3715,2.2,3.02,1996.0
3716,3.7,2.03,2508.0
3717,2.21,3.0,3270.0
3718,2.6,3.01,1393.0
3719,2.9,2.98,2718.0
3720,2.88,2.99,3302.0
3721,3.19,3.0,3098.0
3722,3.5,2.99,2399.0
3723,3.3,1.99,1676.0
3724,2.58,3.0,2350.0
3725,3.42,2.99,1792.0
3726,2.3,2.96,3254.0
3727,2.01,3.02,3486.0
3728,1.51,2.99,2080.0
3729,1.98,2.98,1508.0
3730,2.2,2.98,1584.0
3731,3.71,2.01,2466.0
3732,2.22,3.02,2935.0
3733,1.6,2.0,1833.0
3734,1.89,2.99,1521.0
3735,2.19,2.99,1413.0
3736,1.6,2.02,1239.0
3737,2.61,2.98,2659.0
3738,2.2,4.01,2708.0
3739,2.33,3.99,2866.0
3740,2.1,2.98,2087.0
3741,1.99,2.98,2764.0
3742,2.0,3.01,1544.0
3743,2.29,3.02,2753.0
3744,2.72,2.01,1807.0
3745,2.29,2.98,1568.0
3746,2.2,4.0,1733.0
3747,3.4,1.99,1931.0
3748,1.99,3.0,1347.0
3749,3.51,3.03,2474.0
3750,3.41,3.02,2335.0
3751,2.31,3.99,2027.0
3752,3.33,3.0,2056.0
3753,2.18,3.02,1772.0
3754,3.0,2.01,1853.0
3755,2.19,4.0,1399.0
3756,1.56,2.99,1890.0
3757,2.29,3.0,1336.0
3758,1.6,2.99,2005.0
3759,3.29,3.0,2559.0
3760,3.51,2.02,2499.0
3761,3.41,3.01,1815.0
3762,2.21,4.0,1697.0
3763,2.71,3.0,1429.0
3764,2.7,2.98,1638.0
3765,2.11,2.0,2419.0
3766,2.58,2.99,3225.0
3767,2.4,2.01,1746.0
3768,2.68,3.01,1779.0
3769,2.69,2.01,1522.0
3770,2.69,1.99,1985.0
3771,2.71,3.01,1765.0
3772,3.0,3.02,1680.0
3773,3.49,2.99,2245.0
3774,3.49,3.0,2373.0
3775,2.99,3.01,1716.0
3776,2.89,2.99,2259.0
3777,3.53,2.0,2608.0
3778,1.9,3.03,1718.0
3779,2.0,3.01,2108.0
3780,2.73,2.01,1816.0
3781,2.41,3.0,1482.0
3782,2.69,3.0,1851.0
3783,2.11,3.0,2055.0
3784,2.5,3.0,2054.0
3785,1.69,2.01,1679.0
3786,2.7,2.99,1807.0
3787,1.89,3.0,1455.0
3788,1.5,4.02,1969.0
3789,2.28,2.01,1889.0
3790,2.7,1.99,1760.0
3791,3.6,3.02,2342.0
3792,2.2,4.0,1741.0
3793,1.91,3.0,2000.0
3794,1.72,1.99,1646.0
3795,1.79,3.98,1554.0
3796,1.92,3.01,1059.0
3797,3.49,3.0,2288.0
3798,2.71,3.0,3226.0
3799,2.21,2.99,3313.0
3800,3.51,4.01,2484.0
3801,1.81,2.01,1676.0
3802,2.99,3.0,1766.0
3803,2.71,2.98,1604.0
3804,2.28,2.98,2164.0
3805,2.38,4.0,1962.0
3806,2.11,2.0,1666.0
3807,2.12,3.02,3096.0
3808,2.6,2.01,1960.0
3809,2.91,3.02,2615.0
3810,2.4,2.0,1815.0
3811,3.48,4.0,2701.0
3812,2.39,3.02,1304.0
3813,1.7,2.99,1560.0
3814,3.4,2.0,3017.0
3815,2.5,3.02,1451.0
3816,2.21,1.99,1726.0
3817,1.7,3.02,1817.0
3818,3.0,1.99,1676.0
3819,2.86,3.0,2424.0
3820,2.2,3.01,1992.0
3821,2.1,3.0,2044.0
3822,3.49,3.01,2658.0
3823,1.82,4.01,1306.0
3824,2.89,3.04,1592.0
3825,2.64,3.01,1375.0
3826,1.71,2.01,2072.0
3827,1.61,2.99,1645.0
3828,2.9,3.0,3293.0
3829,2.21,3.0,1452.0
3830,2.39,3.01,1379.0
3831,3.49,3.0,2197.0
3832,1.81,2.97,2023.0
3833,3.5,2.99,2401.0
3834,3.5,4.0,2411.0
3835,1.7,2.01,1982.0
3836,2.41,2.01,1883.0
3837,3.51,3.99,2438.0
3838,2.6,3.0,1356.0
3839,2.71,3.0,1757.0
3840,2.89,3.01,1415.0
3841,2.01,3.01,1787.0
3842,2.5,3.01,1784.0
3843,2.41,4.01,1747.0
3844,3.4,3.01,2030.0
3845,2.59,3.01,1441.0
3846,3.48,3.0,2255.0
3847,2.49,1.96,2321.0
3848,3.4,3.0,2130.0
3849,2.2,2.98,1632.0
3850,2.3,2.01,2038.0
3851,1.91,2.0,1519.0
3852,1.99,2.99,1437.0
3853,3.5,3.0,2399.0
3854,2.62,4.01,2032.0
3855,3.49,3.01,2592.0
3856,2.1,2.98,2013.0
3857,3.49,3.0,2463.0
3858,3.51,4.0,3192.0
3859,3.47,1.99,2344.0
3860,1.72,1.99,1890.0
3861,3.47,3.02,2476.0
3862,1.61,3.01,1881.0
3863,2.69,2.99,1617.0
3864,3.12,4.03,2466.0
3865,3.39,3.0,1580.0
3866,2.31,3.01,2083.0
3867,1.8,3.0,1878.0
3868,1.7,2.0,1827.0
3869,2.9,2.99,1747.0
3870,2.61,2.99,1219.0
3871,1.78,3.01,1321.0
3872,3.39,3.0,1942.0
3873,3.4,3.01,1730.0
3874,2.09,2.0,1694.0
3875,1.59,2.01,1292.0
3876,3.51,3.01,2383.0
3877,2.1,1.97,1861.0
3878,3.1,3.01,2783.0
3879,2.7,4.02,1755.0
3880,2.61,2.98,2230.0
3881,3.52,3.0,2331.0
3882,2.31,3.03,1376.0
3883,2.28,2.01,2847.0
3884,2.7,3.0,1991.0
3885,2.5,3.01,2355.0
3886,2.01,3.02,2008.0
3887,3.71,3.01,2119.0
3888,2.62,3.0,1894.0
3889,2.13,2.01,1799.0
3890,2.3,3.01,1480.0
3891,2.2,2.01,1245.0
3892,2.01,1.99,1558.0
3893,2.79,3.02,1959.0
3894,3.4,3.01,1709.0
3895,2.92,3.01,1963.0
3896,3.32,2.0,2664.0
3897,3.42,2.0,3068.0
3898,2.09,2.0,1809.0
3899,2.81,4.01,2674.0
3900,1.79,3.02,2053.0
3901,3.51,4.0,2587.0
3902,1.9,2.99,1355.0
3903,2.9,2.99,3406.0
3904,2.4,3.0,1616.0
3905,2.29,1.99,1689.0
3906,2.68,1.99,1674.0
3907,3.41,3.0,2360.0
3908,1.9,3.02,1685.0
3909,1.48,3.01,1252.0
3910,2.42,3.01,2504.0
3911,1.52,2.99,1686.0
3912,3.51,3.99,2459.0
3913,2.83,3.99,2535.0
3914,2.69,4.01,1798.0
3915,3.21,2.99,3122.0
3916,2.51,2.0,1926.0
3917,3.11,4.0,3413.0
3918,3.5,3.01,2528.0
3919,2.31,3.0,1946.0
3920,1.82,3.01,2136.0
3921,2.71,3.0,1663.0
3922,2.0,1.95,1536.0
3923,2.82,2.99,1879.0
3924,1.91,3.03,1558.0
3925,2.49,2.99,1550.0
3926,2.9,3.02,2820.0
3927,3.21,2.99,3214.0
3928,2.38,2.98,1782.0
3929,2.28,1.99,1771.0
3930,2.71,1.98,1851.0
3931,3.09,2.97,2038.0
3932,1.7,2.0,1687.0
3933,1.61,3.99,1718.0
3934,2.7,2.01,1772.0
3935,2.8,2.99,2794.0
3936,3.39,2.97,2560.0
3937,2.01,1.99,1322.0
3938,3.49,3.0,2245.0
3939,3.51,4.0,2337.0
3940,2.02,4.0,1760.0
3941,2.31,2.01,1684.0
3942,2.7,2.01,1056.0
3943,2.9,3.02,2668.0
3944,2.61,2.98,1283.0
3945,3.47,4.01,2088.0
3946,2.72,3.0,1880.0
3947,2.31,3.02,2317.0
3948,2.2,3.01,1149.0
3949,3.5,2.0,2431.0
3950,1.6,2.99,1879.0
3951,2.12,2.0,2855.0
3952,3.52,3.01,2201.0
3953,2.69,4.02,1690.0
3954,2.7,2.99,1698.0
3955,3.51,1.98,2142.0
3956,1.9,2.99,1622.0
3957,2.1,2.02,1673.0
3958,2.1,2.99,1464.0
3959,2.39,3.0,1663.0
3960,3.5,1.99,1299.0
3961,2.81,3.03,2154.0
3962,2.91,3.0,1542.0
3963,3.11,2.99,2154.0
3964,2.12,2.99,1932.0
3965,1.91,2.98,1878.0
3966,2.71,2.99,1720.0
3967,2.31,1.99,1784.0
3968,1.78,2.99,1265.0
3969,1.71,3.0,1357.0
3970,1.51,3.99,1999.0
3971,2.61,3.01,2427.0
3972,2.7,2.0,1886.0
3973,1.69,2.98,1690.0
3974,3.51,4.0,2395.0
3975,2.7,2.99,1562.0
3976,2.71,2.99,2290.0
3977,2.61,2.01,1596.0
3978,2.79,2.98,2409.0
3979,2.99,2.98,1394.0
3980,2.69,3.0,3207.0
3981,1.97,2.98,2038.0
3982,2.0,3.0,1528.0
3983,3.4,2.97,2823.0
3984,3.7,1.97,1677.0
3985,2.8,2.0,1284.0
3986,2.1,3.0,2023.0
3987,3.63,2.0,2942.0
3988,2.2,2.99,1434.0
3989,2.91,3.01,1814.0
3990,3.39,2.99,2401.0
3991,2.0,2.99,2150.0
3992,3.61,2.99,2276.0
3993,1.69,4.02,2013.0
3994,2.7,3.98,1880.0
3995,3.51,2.99,2283.0
3996,2.11,2.02,1821.0
3997,1.71,2.0,1747.0
3998,2.28,4.01,1409.0
3999,3.5,3.02,2192.0
4000,1.59,3.0,1470.0
4001,2.2,1.99,1931.0
4002,2.5,2.99,1222.0
4003,1.8,3.0,1779.0
4004,3.52,3.01,2261.0
4005,2.4,1.99,3092.0
4006,1.7,2.01,1849.0
4007,3.59,3.01,3077.0
4008,1.81,3.0,1464.0
4009,2.1,3.02,3372.0
4010,2.61,2.98,1850.0
4011,2.19,4.01,2094.0
4012,2.5,2.99,1901.0
4013,3.4,3.0,1225.0
4014,3.49,4.0,2374.0
4015,3.11,2.01,3354.0
4016,2.8,3.02,2147.0
4017,2.7,2.01,1931.0
4018,2.31,3.01,1940.0
4019,2.62,4.0,1611.0
4020,2.71,1.98,1765.0
4021,2.7,2.0,2477.0
4022,3.29,2.99,1335.0
4023,3.49,2.99,2167.0
4024,3.4,2.99,2669.0
4025,2.21,2.98,1986.0
4026,3.5,4.01,2449.0
4027,3.21,2.99,2726.0
4028,3.5,3.03,2492.0
4029,2.31,2.98,2436.0
4030,3.39,3.0,1907.0
4031,3.51,4.01,2220.0
4032,2.32,4.0,1304.0
4033,2.69,2.98,1854.0
4034,1.79,2.0,1425.0
4035,2.79,4.0,1560.0
4036,3.5,2.99,2463.0
4037,3.62,3.02,1396.0
4038,2.81,2.99,1558.0
4039,3.2,2.0,1507.0
4040,2.39,1.99,1331.0
4041,3.49,3.02,2115.0
4042,3.3,3.0,3289.0
4043,2.71,2.0,1619.0
4044,3.22,3.01,2799.0
4045,3.5,3.99,2300.0
4046,2.67,3.01,1647.0
4047,2.41,3.0,1754.0
4048,3.48,2.99,2279.0
4049,2.71,2.99,1845.0
4050,1.91,1.99,2118.0
4051,2.11,2.01,2362.0
4052,2.7,1.99,1882.0
4053,3.21,2.0,2979.0
4054,2.79,3.02,1853.0
4055,1.83,2.99,1846.0
4056,3.51,2.97,2199.0
4057,2.92,3.99,2704.0
4058,2.0,4.01,1477.0
4059,1.78,1.99,2228.0
4060,1.69,2.0,2185.0
4061,2.12,2.99,1566.0
4062,3.0,2.99,1801.0
4063,2.09,2.01,1692.0
4064,3.19,2.99,3296.0
4065,2.11,2.01,2166.0
4066,2.89,3.01,1773.0
4067,2.71,3.0,1971.0
4068,3.12,3.0,1583.0
4069,2.71,2.0,1816.0
4070,2.31,1.99,2066.0
4071,1.98,2.02,1281.0
4072,1.6,4.02,1548.0
4073,1.69,1.99,1457.0
4074,2.32,2.99,2136.0
4075,2.6,3.01,1974.0
