proband_id,Calories,Daily meals frequency,Water_Intake (liters)
5244,1335.0,2.0,2.4
5245,2537.0,3.0,3.29
5246,2555.0,3.02,3.72
5247,1382.0,4.01,1.8
5248,3044.0,3.02,2.2
5249,1167.0,3.99,2.12
5250,2374.0,3.0,3.51
5251,2129.0,2.02,2.59
5252,1628.0,3.01,2.71
5253,2418.0,2.99,3.1
5254,1994.0,2.01,2.01
5255,1669.0,3.99,2.0
5256,3279.0,3.02,2.89
5257,2362.0,2.03,3.5
5258,1954.0,2.97,2.41
5259,1936.0,3.0,2.08
5260,2064.0,3.01,3.48
5261,1161.0,3.01,2.5
5262,1963.0,3.0,2.5
5263,2631.0,3.0,2.48
5264,2246.0,3.01,2.32
5265,1871.0,2.02,1.81
5266,3266.0,4.0,3.5
5267,1695.0,4.0,2.71
5268,1715.0,2.0,2.41
5269,1418.0,3.0,1.5
5270,1798.0,3.98,2.28
5271,1479.0,3.99,2.0
5272,1275.0,3.0,2.8
5273,2339.0,1.98,2.21
5274,1895.0,3.01,2.7
5275,1657.0,2.02,1.61
5276,1827.0,2.99,2.7
5277,1577.0,3.0,3.0
5278,1839.0,3.01,2.69
5279,1981.0,3.0,3.7
5280,2636.0,3.0,2.02
5281,2422.0,1.98,3.51
5282,3167.0,2.98,3.39
5283,2085.0,2.0,3.0
5284,2538.0,1.99,3.3
5285,2136.0,3.01,2.41
5286,1210.0,2.98,2.91
5287,2191.0,3.01,2.41
5288,2749.0,3.01,3.1
5289,2047.0,3.0,1.51
5290,1762.0,2.99,2.1
5291,1652.0,1.96,2.7
5292,2623.0,4.0,3.09
5293,2615.0,2.0,2.31
5294,2100.0,2.0,2.29
5295,2163.0,1.99,1.62
5296,1784.0,4.0,2.71
5297,2950.0,3.0,2.21
5298,2059.0,2.0,1.7
5299,1635.0,3.01,3.31
5300,3520.0,4.01,2.9
5301,1841.0,4.02,2.28
5302,1550.0,3.0,3.19
5303,1997.0,2.02,1.5
5304,1648.0,2.99,2.39
5305,2709.0,3.01,2.19
5306,1479.0,3.01,2.2
5307,1883.0,2.99,2.89
5308,1657.0,3.01,2.92
5309,2426.0,2.01,2.08
5310,2914.0,2.01,2.2
5311,2061.0,1.98,1.97
5312,2764.0,3.0,2.41
5313,1406.0,2.0,2.59
5314,2193.0,4.0,1.49
5315,2776.0,1.99,3.11
5316,1404.0,3.01,2.4
5317,1218.0,2.99,1.61
5318,1701.0,2.98,3.11
5319,3416.0,2.99,2.19
5320,2613.0,3.02,3.11
5321,2386.0,2.99,3.4
5322,1478.0,3.02,3.08
5323,1435.0,2.98,1.99
5324,2559.0,3.0,3.48
5325,2450.0,1.97,3.49
5326,1282.0,1.98,2.6
5327,2043.0,3.01,2.2
5328,1740.0,2.01,2.69
5329,1739.0,3.01,2.69
5330,1677.0,2.97,2.73
5331,1351.0,3.0,2.19
5332,2102.0,2.0,1.88
5333,1988.0,1.99,1.61
5334,2630.0,2.98,2.41
5335,2243.0,2.98,3.5
5336,1927.0,2.0,2.71
5337,1529.0,4.01,1.78
5338,1541.0,4.0,1.92
5339,1968.0,2.97,1.99
5340,1693.0,2.99,2.51
5341,1470.0,2.99,1.92
5342,2207.0,1.99,3.29
5343,1788.0,3.98,1.9
5344,1786.0,2.01,2.9
5345,2013.0,3.0,1.8
5346,3364.0,4.01,3.51
5347,1636.0,3.0,2.1
5348,2350.0,3.0,3.49
5349,2033.0,2.0,1.9
5350,2224.0,2.03,2.01
5351,2365.0,2.01,3.71
5352,2911.0,2.04,3.2
5353,1573.0,4.0,2.81
5354,2402.0,2.01,3.51
5355,1660.0,3.0,2.71
5356,962.0,3.0,2.3
5357,1760.0,2.99,1.59
5358,1508.0,3.01,2.69
5359,1529.0,2.99,2.7
5360,1650.0,2.01,1.9
5361,2220.0,2.98,3.29
5362,1961.0,1.99,2.6
5363,1918.0,2.01,2.69
5364,1711.0,3.0,2.4
5365,1730.0,2.0,3.01
5366,2247.0,3.0,2.7
5367,1720.0,4.0,2.01
5368,2417.0,3.0,3.19
5369,1663.0,2.01,2.1
5370,1431.0,4.04,3.31
5371,1801.0,2.99,2.19
5372,2410.0,2.0,3.7
5373,1765.0,2.99,2.31
5374,3240.0,3.0,3.19
5375,1648.0,3.0,3.09
5376,2155.0,3.99,2.1
5377,1739.0,2.01,2.0
5378,2020.0,4.0,1.8
5379,1356.0,3.01,2.81
5380,2293.0,2.01,3.3
5381,2160.0,1.99,1.49
5382,1997.0,2.97,3.19
5383,2446.0,3.01,3.49
5384,2671.0,3.99,2.5
5385,1914.0,3.02,3.3
5386,1765.0,3.0,2.11
5387,1668.0,3.02,2.2
5388,2311.0,3.02,3.4
5389,1618.0,2.99,1.79
5390,3091.0,1.99,3.03
5391,2592.0,2.97,3.29
5392,1922.0,3.0,3.12
5393,3294.0,3.01,2.69
5394,2553.0,2.0,2.12
5395,3390.0,3.01,2.61
5396,2462.0,4.03,3.49
5397,1676.0,2.01,1.99
5398,1989.0,4.0,3.02
5399,2745.0,3.0,3.59
5400,1891.0,2.99,2.1
5401,2143.0,2.0,2.99
5402,1787.0,3.0,2.7
5403,3401.0,2.98,2.81
5404,2301.0,4.01,2.78
5405,1664.0,2.99,2.29
5406,2247.0,1.97,2.49
5407,1386.0,1.99,1.59
5408,1515.0,3.02,2.61
5409,2164.0,2.99,3.5
5410,3341.0,2.02,3.02
5411,2113.0,3.02,3.21
5412,3371.0,3.0,2.62
5413,3030.0,2.0,2.21
5414,1471.0,3.0,1.8
5415,1686.0,2.0,2.3
5416,1853.0,4.02,2.12
5417,1295.0,4.02,2.1
5418,1405.0,2.0,1.8
5419,2295.0,3.01,1.97
5420,2058.0,2.01,3.6
5421,1757.0,3.01,2.81
5422,3075.0,3.0,3.29
5423,1238.0,1.99,2.39
5424,2428.0,2.0,3.53
5425,1714.0,3.97,1.62
5426,2625.0,3.01,2.48
5427,2021.0,3.01,1.6
5428,1706.0,4.01,2.69
5429,1377.0,3.02,2.49
5430,1319.0,3.0,1.5
5431,2782.0,2.99,2.78
5432,2332.0,2.01,3.48
5433,1229.0,2.02,2.72
5434,2324.0,4.0,3.5
5435,3029.0,3.0,3.6
5436,2308.0,4.01,2.42
5437,3158.0,1.99,3.0
5438,2440.0,3.0,3.39
5439,3197.0,3.01,2.1
5440,1377.0,3.0,1.62
5441,2546.0,2.0,2.9
5442,1149.0,2.01,2.21
5443,1303.0,2.99,2.4
5444,3375.0,3.01,2.6
5445,1979.0,2.02,1.62
5446,1863.0,3.99,2.1
5447,2347.0,2.01,3.49
5448,1564.0,2.0,2.31
5449,1531.0,4.03,2.61
5450,2108.0,3.0,1.97
5451,1996.0,1.99,1.5
5452,1943.0,3.02,1.5
5453,1344.0,2.01,2.38
5454,1788.0,2.0,2.07
5455,2944.0,2.99,2.9
5456,1626.0,3.02,1.89
5457,3112.0,3.01,2.72
5458,1672.0,3.02,2.72
5459,1927.0,3.02,2.31
5460,2407.0,1.99,3.51
5461,1751.0,3.02,2.71
5462,2980.0,3.0,2.81
5463,1546.0,1.99,1.71
5464,3090.0,3.01,2.2
5465,1692.0,1.99,1.7
5466,1900.0,2.99,2.3
5467,2630.0,3.01,3.49
5468,2672.0,3.0,3.5
5469,1084.0,3.01,2.08
5470,1414.0,3.0,2.31
5471,1455.0,3.98,2.59
5472,1196.0,2.01,1.59
5473,1853.0,3.0,2.01
5474,2236.0,3.0,2.02
5475,2280.0,3.01,2.61
5476,1522.0,3.0,1.59
5477,1220.0,3.0,1.6
5478,1602.0,3.01,2.5
5479,1935.0,3.0,1.7
5480,1582.0,2.99,2.72
5481,1790.0,3.02,2.21
5482,1907.0,3.0,2.57
5483,2446.0,2.0,3.49
5484,2212.0,2.0,3.52
5485,2357.0,3.97,3.5
5486,2436.0,2.0,3.51
5487,1866.0,2.99,1.51
5488,1222.0,3.0,2.5
5489,2467.0,2.02,3.2
5490,1127.0,2.0,1.61
5491,2353.0,3.01,1.91
5492,2278.0,2.98,3.4
5493,1757.0,2.99,2.29
5494,1793.0,3.0,2.61
5495,2630.0,4.02,3.49
5496,2410.0,3.0,3.51
5497,1887.0,3.0,2.3
5498,2346.0,3.02,3.52
5499,1430.0,3.01,2.0
5500,1988.0,1.99,2.22
5501,1098.0,2.99,2.3
5502,1198.0,3.0,2.49
5503,2850.0,3.02,2.2
5504,1478.0,3.0,3.58
5505,1804.0,4.01,3.5
5506,2545.0,1.99,2.11
5507,1525.0,2.99,2.52
5508,1638.0,3.0,2.11
5509,2180.0,4.01,2.09
5510,2501.0,1.98,2.3
5511,1379.0,2.99,1.81
5512,1743.0,2.98,2.41
5513,2164.0,2.98,1.51
5514,1491.0,2.98,1.78
5515,1900.0,2.0,2.5
5516,2290.0,3.0,1.59
5517,1827.0,2.01,2.38
5518,1474.0,2.01,3.21
5519,1768.0,3.0,2.18
5520,2129.0,2.0,2.2
5521,3212.0,3.01,3.32
5522,1252.0,3.0,1.61
5523,1792.0,1.99,2.31
5524,1589.0,2.98,2.9
5525,2778.0,3.02,2.9
5526,1336.0,1.99,2.4
5527,2645.0,3.01,3.68
5528,2524.0,2.03,3.48
5529,1267.0,3.0,3.31
5530,3248.0,2.0,2.99
5531,2417.0,4.03,3.5
5532,1639.0,2.01,2.7
5533,1442.0,3.98,3.28
5534,2620.0,3.03,3.72
5535,1915.0,4.03,2.29
5536,1550.0,2.01,3.03
5537,1848.0,3.0,2.41
5538,2467.0,2.0,3.4
5539,1290.0,3.02,2.29
5540,2569.0,3.01,3.5
5541,1836.0,3.01,2.31
5542,3316.0,3.01,2.82
5543,2059.0,4.02,2.11
5544,3139.0,2.01,2.4
5545,1844.0,4.02,1.48
5546,1804.0,1.99,2.11
5547,1945.0,1.99,1.78
5548,1385.0,3.03,2.41
5549,1642.0,2.0,3.6
5550,1906.0,1.98,2.1
5551,1587.0,3.0,3.19
5552,1736.0,2.01,1.7
5553,2310.0,3.01,3.68
5554,2295.0,3.0,3.1
5555,1905.0,3.02,2.09
5556,1846.0,3.01,2.22
5557,1504.0,2.99,1.69
5558,1988.0,2.0,2.68
5559,1538.0,3.0,2.3
5560,1324.0,3.02,3.0
5561,1770.0,3.98,2.71
5562,1749.0,2.98,2.71
5563,3340.0,2.0,2.99
5564,1830.0,3.01,2.29
5565,1362.0,3.01,1.61
5566,1939.0,2.02,3.02
5567,1648.0,3.99,1.79
5568,1421.0,3.0,2.2
5569,1700.0,2.0,1.7
5570,2447.0,1.99,3.5
5571,2396.0,4.01,3.48
5572,1555.0,3.0,2.3
5573,1728.0,3.0,1.8
5574,1394.0,2.99,2.32
5575,1941.0,4.01,1.9
5576,1629.0,3.02,2.59
5577,1387.0,1.99,2.0
5578,3146.0,1.99,3.4
5579,2415.0,2.01,2.29
5580,2289.0,2.0,2.5
5581,2489.0,3.0,3.39
5582,1948.0,3.0,2.17
5583,2009.0,3.0,2.8
5584,1803.0,2.0,2.0
5585,1938.0,3.01,2.31
5586,2664.0,2.99,2.72
5587,1628.0,4.02,2.0
5588,2829.0,2.99,3.39
5589,2168.0,3.01,1.58
5590,2255.0,4.0,2.4
5591,2112.0,2.98,3.21
5592,2398.0,4.0,3.12
5593,2142.0,2.03,3.59
5594,2960.0,3.0,2.69
5595,2088.0,3.99,1.7
5596,2875.0,3.02,3.52
5597,1478.0,2.99,2.29
5598,2391.0,2.03,3.5
5599,1938.0,3.01,3.4
5600,1970.0,2.0,1.67
5601,1528.0,2.98,2.4
5602,3086.0,1.98,2.51
5603,1538.0,2.01,2.71
5604,2360.0,2.03,3.48
5605,1949.0,3.01,3.2
5606,1735.0,3.01,2.5
5607,1991.0,3.0,2.22
5608,1232.0,2.98,2.4
5609,1551.0,4.02,2.82
5610,1499.0,2.99,3.09
5611,2088.0,2.01,2.69
5612,2123.0,2.0,1.79
5613,1379.0,3.01,1.8
5614,2078.0,2.99,1.6
5615,1840.0,2.98,2.11
5616,1686.0,1.99,2.09
5617,2522.0,2.01,3.51
5618,1838.0,2.98,2.01
5619,1914.0,3.01,2.21
5620,1700.0,1.98,1.71
5621,1688.0,2.99,3.02
5622,2132.0,3.0,3.48
5623,3337.0,2.98,2.69
5624,2165.0,3.99,1.91
5625,1485.0,3.0,1.88
5626,1401.0,2.98,3.41
5627,2459.0,3.01,3.52
5628,1941.0,1.99,1.88
5629,2330.0,3.0,3.49
5630,2514.0,4.0,3.51
5631,1932.0,3.99,2.39
5632,2109.0,1.99,3.5
5633,3311.0,3.01,2.91
5634,1912.0,3.0,2.41
5635,1676.0,2.0,3.02
5636,1804.0,2.0,3.11
5637,1284.0,2.0,2.11
5638,1451.0,3.0,1.6
5639,1467.0,1.99,1.8
5640,3201.0,3.0,3.2
5641,3109.0,3.02,2.79
5642,1652.0,2.99,3.4
5643,1866.0,3.0,3.21
5644,2235.0,3.0,2.89
5645,1871.0,2.98,1.8
5646,2142.0,4.03,2.18
5647,1424.0,1.98,3.51
5648,2448.0,3.0,3.52
5649,2757.0,3.0,1.99
5650,2186.0,3.0,3.5
5651,2298.0,3.0,2.78
5652,1943.0,4.03,2.49
5653,1616.0,2.0,2.7
5654,3198.0,2.0,3.01
5655,1198.0,3.0,2.2
5656,2069.0,2.01,2.08
5657,1710.0,2.99,2.72
5658,2745.0,3.0,3.12
5659,1185.0,2.99,1.81
5660,2009.0,2.99,2.71
5661,1205.0,1.99,1.69
5662,1989.0,4.01,2.29
5663,2815.0,2.0,2.2
5664,1630.0,2.0,2.09
5665,1505.0,2.99,1.88
5666,2072.0,2.0,2.27
5667,2303.0,3.02,3.5
5668,3053.0,2.0,3.41
5669,2282.0,3.02,3.59
5670,1882.0,1.98,2.6
5671,3099.0,1.99,2.11
5672,1479.0,3.02,2.09
5673,2034.0,2.99,2.29
5674,2818.0,3.0,2.9
5675,2828.0,3.01,2.21
5676,1726.0,2.01,2.69
5677,2339.0,1.98,2.5
5678,1372.0,3.0,2.11
5679,2623.0,1.99,3.51
5680,2127.0,3.99,2.1
5681,1918.0,3.01,3.1
5682,1634.0,3.0,2.4
5683,2327.0,2.99,3.51
5684,2482.0,2.01,3.5
5685,2441.0,2.99,3.7
5686,1771.0,3.02,1.91
5687,1516.0,2.99,2.59
5688,1638.0,3.0,2.68
5689,2631.0,2.98,2.78
5690,2453.0,2.0,3.48
5691,3007.0,3.01,3.31
5692,2015.0,3.99,2.1
5693,1508.0,2.01,2.7
5694,1864.0,3.03,2.3
5695,3364.0,2.01,3.09
5696,2417.0,3.01,2.9
5697,1693.0,2.98,2.39
5698,2511.0,1.97,3.51
5699,1935.0,3.01,2.6
5700,1726.0,2.0,3.01
5701,1688.0,2.01,1.51
5702,3139.0,3.02,3.09
5703,1969.0,2.02,2.01
5704,2180.0,2.99,2.12
5705,1708.0,2.0,2.42
5706,1534.0,4.0,2.18
5707,2413.0,2.98,3.51
5708,1779.0,3.0,1.79
5709,1946.0,2.99,2.07
5710,1746.0,2.98,2.68
5711,1481.0,3.01,1.6
5712,1634.0,2.0,3.18
5713,2656.0,3.0,3.5
5714,1340.0,3.02,3.01
5715,2571.0,2.02,2.91
5716,2182.0,3.01,1.51
5717,2250.0,4.02,2.6
5718,2261.0,3.0,2.9
5719,1977.0,2.01,2.98
5720,2167.0,3.99,1.51
5721,1943.0,2.98,2.1
5722,1689.0,3.02,2.69
5723,2551.0,4.0,3.49
5724,2345.0,2.99,2.8
5725,1491.0,4.0,1.79
5726,2409.0,4.01,3.5
5727,1510.0,2.02,3.1
5728,1729.0,2.01,2.71
5729,1335.0,2.0,1.89
5730,1418.0,1.97,3.22
5731,2249.0,1.99,3.52
5732,1756.0,1.97,2.7
5733,1544.0,2.99,3.4
5734,1883.0,2.0,2.01
5735,2122.0,1.99,2.49
5736,1119.0,3.02,2.7
5737,2844.0,2.99,2.88
5738,1794.0,2.0,2.71
5739,2571.0,2.99,2.0
5740,3159.0,3.02,3.32
5741,1810.0,2.99,1.5
5742,1446.0,3.0,3.6
5743,2489.0,3.0,2.21
5744,1664.0,2.99,2.4
5745,1374.0,2.98,1.82
5746,1849.0,3.0,2.22
5747,1859.0,3.01,2.39
5748,2737.0,3.0,2.9
5749,1644.0,1.99,2.01
5750,2348.0,1.98,3.5
5751,1330.0,3.98,2.1
5752,1078.0,3.01,1.79
5753,1632.0,2.01,2.99
5754,2577.0,3.03,2.89
5755,1902.0,3.0,2.3
5756,2275.0,2.01,3.5
5757,1860.0,2.01,1.68
5758,1340.0,2.01,3.0
5759,1643.0,4.01,1.91
5760,1715.0,1.98,2.12
5761,1840.0,2.99,2.69
5762,1900.0,2.99,2.5
5763,2616.0,2.99,2.49
5764,1834.0,1.99,2.99
5765,1086.0,3.01,2.6
5766,1868.0,3.01,1.48
5767,3144.0,3.01,2.32
5768,1773.0,3.0,2.22
5769,2547.0,2.0,3.51
5770,2428.0,2.99,3.6
5771,3252.0,1.97,3.11
5772,2906.0,3.0,2.31
5773,2329.0,2.99,3.49
5774,1703.0,2.03,2.72
5775,1433.0,2.98,1.5
5776,1748.0,4.0,1.8
5777,1878.0,2.02,2.31
5778,2560.0,4.0,3.49
5779,3246.0,2.99,2.62
5780,2378.0,4.0,2.99
5781,1914.0,2.99,2.53
5782,2339.0,3.99,3.5
5783,2881.0,3.0,3.59
5784,1458.0,3.01,2.9
5785,1591.0,2.99,2.72
5786,1222.0,2.99,2.52
5787,1934.0,2.02,2.17
5788,2212.0,3.01,3.0
5789,1763.0,2.0,2.82
5790,2255.0,2.99,3.5
5791,2309.0,2.99,3.11
5792,2930.0,2.0,3.32
5793,1540.0,1.98,2.7
5794,1255.0,2.99,2.82
5795,3029.0,2.99,2.61
5796,2116.0,2.0,2.1
5797,2897.0,3.0,2.7
5798,2004.0,3.01,1.99
5799,1835.0,3.97,2.11
5800,1450.0,2.98,2.32
5801,2243.0,3.01,3.48
5802,2360.0,2.99,3.49
5803,1858.0,2.03,1.9
5804,3103.0,1.98,3.09
5805,2033.0,4.01,3.71
5806,2769.0,3.99,3.51
5807,1648.0,3.02,2.71
5808,2389.0,4.01,3.51
5809,3255.0,2.99,3.41
5810,1279.0,3.02,1.59
5811,1966.0,3.0,1.8
5812,2728.0,1.98,3.09
5813,1422.0,3.03,2.41
5814,2785.0,2.0,2.3
5815,1510.0,3.01,2.31
5816,2865.0,2.0,3.21
5817,3050.0,3.02,2.71
5818,1995.0,1.98,1.81
5819,1595.0,2.97,3.7
5820,2128.0,3.99,2.59
5821,2108.0,2.02,2.5
5822,1268.0,2.0,1.59
5823,1936.0,2.01,2.69
5824,1266.0,4.0,2.1
5825,1499.0,2.01,2.41
5826,1687.0,2.99,2.0
5827,2883.0,3.01,3.18
5828,3228.0,2.97,3.4
5829,2773.0,3.0,2.89
5830,3035.0,3.02,2.28
5831,1728.0,1.99,2.69
5832,2391.0,2.0,3.51
5833,2831.0,3.0,3.11
5834,2674.0,3.0,3.49
5835,2046.0,3.01,3.31
5836,1588.0,3.01,3.11
5837,1782.0,4.01,2.69
5838,1906.0,2.01,2.72
5839,1518.0,3.02,2.49
5840,1462.0,3.02,2.0
5841,2686.0,3.02,3.61
5842,1328.0,3.01,2.22
5843,2407.0,3.01,2.68
5844,2887.0,2.98,3.5
5845,1449.0,2.99,3.3
5846,1674.0,3.0,3.3
5847,1828.0,3.0,2.61
5848,1286.0,2.98,2.11
5849,3138.0,1.99,3.37
5850,1969.0,3.01,2.29
5851,2613.0,2.99,3.5
5852,1282.0,4.0,2.11
5853,2202.0,3.0,1.99
5854,1641.0,2.01,3.11
5855,1293.0,2.99,2.6
5856,1625.0,2.01,2.6
5857,2239.0,3.01,2.01
5858,2215.0,3.0,1.91
5859,2073.0,2.98,2.17
5860,2207.0,2.99,3.5
5861,1643.0,4.03,2.69
5862,2098.0,3.0,2.28
5863,2888.0,3.99,3.4
5864,1681.0,2.99,2.3
5865,1335.0,3.01,3.49
5866,1701.0,3.0,3.7
5867,1678.0,1.99,2.7
5868,1932.0,4.02,2.41
5869,1778.0,3.0,2.99
5870,1726.0,3.01,2.68
5871,2807.0,2.01,2.21
5872,1504.0,3.0,1.99
5873,1775.0,1.98,1.79
5874,2057.0,2.99,2.12
5875,1885.0,3.98,2.51
5876,3040.0,3.01,3.71
5877,2203.0,4.0,3.51
5878,2058.0,1.98,2.19
5879,1865.0,3.02,2.71
5880,2351.0,3.01,3.4
5881,1818.0,2.99,2.29
5882,1433.0,3.99,2.4
5883,1782.0,3.02,2.67
5884,1748.0,4.01,2.41
5885,1942.0,3.99,2.61
5886,1458.0,1.98,2.4
5887,1863.0,2.0,2.41
5888,2319.0,2.0,3.6
5889,2734.0,3.01,1.99
5890,2428.0,3.01,3.58
5891,3411.0,3.0,3.02
5892,1222.0,2.99,1.71
5893,2012.0,3.99,2.18
5894,1784.0,2.97,2.49
5895,1967.0,3.02,2.6
5896,2339.0,3.02,3.49
5897,2227.0,3.02,3.5
5898,2110.0,2.98,2.2
5899,1636.0,1.99,1.99
5900,1466.0,3.98,1.81
5901,1454.0,3.02,2.51
5902,2304.0,2.99,3.5
5903,2519.0,3.99,3.11
5904,1717.0,3.02,2.4
5905,1911.0,3.0,2.3
5906,2132.0,3.0,3.51
5907,2295.0,4.02,3.51
5908,1090.0,1.98,1.99
5909,3036.0,3.0,3.1
5910,2264.0,3.0,3.51
5911,2123.0,1.97,3.5
5912,1790.0,3.0,1.9
5913,2750.0,3.0,2.2
5914,1826.0,2.99,2.32
5915,1472.0,4.01,1.99
5916,1305.0,2.99,2.4
5917,3149.0,3.0,2.69
5918,2403.0,2.99,3.1
5919,2375.0,3.02,3.2
5920,1583.0,3.0,2.1
5921,2892.0,2.98,3.52
5922,2270.0,3.02,3.47
5923,1733.0,1.98,1.72
5924,1545.0,4.01,2.49
5925,1853.0,3.0,2.43
5926,3075.0,3.01,2.69
5927,1303.0,3.0,2.02
5928,1255.0,2.99,2.5
5929,1492.0,2.99,3.4
5930,1927.0,2.01,2.09
5931,1384.0,2.98,2.5
5932,2176.0,3.01,2.32
5933,1720.0,2.98,3.69
5934,1653.0,3.0,2.29
5935,1913.0,3.98,1.92
5936,1569.0,2.0,1.49
5937,1570.0,3.01,2.32
5938,2336.0,2.98,2.92
5939,2775.0,3.0,3.29
5940,1966.0,3.0,3.51
5941,2640.0,3.0,3.37
5942,1901.0,2.0,2.6
5943,1811.0,3.0,2.68
5944,2085.0,4.01,2.08
5945,2147.0,2.99,3.51
5946,2423.0,3.0,3.49
5947,1796.0,4.01,2.18
5948,1747.0,3.0,2.59
5949,2509.0,3.0,3.49
5950,2029.0,2.98,2.49
5951,2326.0,3.0,3.48
5952,1939.0,3.99,2.19
5953,1751.0,4.0,2.59
5954,1593.0,3.0,1.79
5955,1870.0,1.99,3.09
5956,2190.0,4.0,3.49
5957,1367.0,3.01,2.69
5958,1492.0,2.01,1.78
5959,1464.0,3.0,1.7
5960,1263.0,2.99,1.7
5961,1989.0,2.99,2.58
5962,2590.0,3.01,2.4
5963,1916.0,3.98,2.4
5964,2072.0,3.01,2.41
5965,2344.0,3.01,3.5
5966,2785.0,4.01,2.28
5967,1367.0,3.0,1.69
5968,1917.0,2.0,2.3
5969,1802.0,3.0,2.41
5970,2739.0,3.01,2.89
5971,1884.0,4.0,2.5
5972,2379.0,3.01,3.51
5973,2351.0,3.02,3.46
5974,3139.0,2.97,2.17
5975,2304.0,2.99,2.1
5976,2569.0,2.99,2.1
5977,1658.0,3.0,2.68
5978,1622.0,3.0,2.69
5979,1117.0,2.98,2.21
5980,2514.0,3.0,3.51
5981,1809.0,2.0,1.88
5982,2080.0,3.01,2.39
5983,2305.0,3.0,3.51
5984,1324.0,2.97,2.01
5985,1980.0,2.97,3.5
5986,2431.0,4.01,3.49
5987,1621.0,3.01,1.8
5988,1559.0,3.02,2.4
5989,1656.0,3.0,3.61
5990,3002.0,2.98,3.39
5991,1645.0,2.0,2.71
5992,2389.0,3.0,2.5
5993,3413.0,3.0,2.31
5994,1170.0,2.99,2.09
5995,2187.0,1.99,3.51
5996,1790.0,2.98,2.41
5997,3151.0,2.99,2.57
5998,1732.0,1.99,2.33
5999,1596.0,1.99,2.0
6000,1875.0,3.01,2.62
6001,1768.0,2.01,1.69
6002,2026.0,2.99,2.8
6003,2456.0,3.0,2.21
6004,1292.0,2.01,2.0
6005,2733.0,1.97,3.52
6006,1866.0,2.0,2.7
6007,2072.0,2.0,1.69
6008,2350.0,2.99,3.41
6009,1975.0,3.98,2.39
6010,1738.0,4.0,2.0
6011,2406.0,2.01,3.48
6012,1511.0,4.0,2.21
6013,1875.0,2.01,2.3
6014,1551.0,2.0,1.89
6015,2978.0,2.98,2.6
6016,1884.0,2.0,2.92
6017,2340.0,1.99,3.11
6018,2349.0,1.98,3.51
6019,1475.0,2.01,2.1
6020,1905.0,2.0,2.12
6021,1339.0,4.01,2.09
6022,2096.0,2.02,3.6
6023,1637.0,3.02,3.12
6024,3550.0,2.99,2.91
6025,1384.0,2.95,2.41
6026,1822.0,1.98,3.01
6027,2626.0,2.98,3.52
6028,1212.0,1.99,2.4
6029,1839.0,3.0,1.47
6030,1399.0,3.0,1.79
6031,2502.0,2.99,3.5
6032,1621.0,2.99,2.71
6033,2097.0,3.0,2.39
6034,1636.0,2.98,2.4
6035,2641.0,3.0,2.01
6036,1951.0,3.02,2.31
6037,1768.0,3.0,2.71
6038,3013.0,2.99,2.17
6039,1583.0,2.0,2.12
6040,2326.0,3.01,3.49
6041,2371.0,4.01,3.09
6042,1746.0,3.0,2.19
6043,1401.0,2.01,2.3
6044,1274.0,3.0,1.7
6045,2027.0,2.99,1.7
6046,1635.0,2.99,3.39
6047,1731.0,4.0,1.79
6048,1290.0,2.98,2.21
6049,2326.0,2.99,3.5
6050,1744.0,3.99,2.32
6051,1556.0,2.01,2.71
6052,2285.0,3.0,3.7
6053,2840.0,3.02,3.1
6054,1623.0,3.01,2.4
6055,2736.0,2.0,3.09
6056,2273.0,4.03,2.3
6057,1641.0,3.01,2.7
6058,2541.0,3.0,3.49
6059,1706.0,3.0,2.61
6060,2609.0,2.98,2.71
6061,2088.0,3.01,2.08
6062,2545.0,3.0,3.49
6063,2381.0,1.98,3.5
6064,1579.0,2.99,2.7
6065,1794.0,3.02,3.4
6066,1686.0,2.01,1.9
6067,2478.0,3.98,3.51
6068,3015.0,3.0,2.21
6069,2455.0,2.0,3.2
6070,1735.0,4.0,2.32
6071,1400.0,3.01,2.01
6072,1732.0,1.98,2.99
6073,1985.0,4.01,2.31
6074,2474.0,3.0,3.51
6075,2116.0,2.97,3.21
6076,1878.0,3.0,2.71
6077,1651.0,3.98,2.69
6078,2129.0,3.0,1.78
6079,2233.0,2.98,3.48
6080,2197.0,2.99,2.1
6081,1810.0,2.0,2.31
6082,2300.0,2.0,2.09
6083,2312.0,3.0,2.08
6084,1275.0,3.01,2.5
6085,2091.0,2.97,3.1
6086,2398.0,2.98,3.51
6087,2457.0,2.99,3.5
6088,1870.0,2.99,2.21
6089,2649.0,4.0,3.51
6090,1897.0,3.0,1.5
6091,2488.0,3.01,3.5
6092,1634.0,3.99,2.71
6093,1635.0,4.01,2.7
6094,1632.0,3.02,2.72
6095,3403.0,4.01,3.49
6096,2653.0,3.02,2.6
6097,1186.0,2.99,1.79
6098,2040.0,2.99,3.1
6099,2756.0,3.02,2.2
6100,1637.0,2.0,2.38
6101,1965.0,2.99,2.81
6102,1890.0,2.0,2.69
6103,1927.0,3.0,1.8
6104,1595.0,4.0,2.21
6105,1665.0,3.0,3.21
6106,1868.0,3.0,2.2
6107,1575.0,2.99,2.7
6108,2287.0,3.0,1.98
6109,1981.0,3.01,2.83
6110,1680.0,2.01,3.6
6111,1753.0,2.04,1.71
6112,1440.0,3.99,1.81
6113,1837.0,4.0,2.38
6114,1360.0,3.03,2.08
6115,1377.0,4.0,1.5
6116,2372.0,4.01,3.49
