proband_id,Workout_Type,Calories_Burned,Session_Duration (hours)
5040,Strength,574.2,0.58
5041,Strength,830.84,0.84
5042,Strength,1611.88,1.49
5043,Yoga,864.6,1.31
5044,Yoga,804.38,1.12
5045,Cardio,1004.11,1.14
5046,HIIT,1437.6,1.09
5047,Yoga,746.48,1.13
5048,Yoga,907.2,1.26
5049,HIIT,1756.1,1.45
5050,Strength,872.78,0.88
5051,Yoga,1036.8,1.44
5052,Yoga,1060.16,1.47
5053,Cardio,1007.16,1.05
5054,Yoga,1458.6,1.87
5055,Yoga,679.18,1.03
5056,Strength,1184.04,1.1
5057,Yoga,1366.05,1.75
5058,Yoga,971.19,1.35
5059,Strength,1553.9,1.44
5060,Yoga,1187.42,1.52
5061,Yoga,922.32,1.4
5062,HIIT,677.6,0.56
5063,HIIT,1002.47,0.83
5064,Strength,1248.53,1.26
5065,Strength,693.63,0.7
5066,Yoga,625.86,0.95
5067,Strength,1118.7,1.13
5068,HIIT,1745.57,1.44
5069,Strength,1437.6,1.33
5070,Yoga,763.84,1.06
5071,Yoga,1537.78,1.97
5072,Strength,1588.92,1.47
5073,HIIT,1528.65,1.16
5074,Yoga,468.17,0.71
5075,Yoga,1342.63,1.72
5076,HIIT,1778.7,1.47
5077,Yoga,1059.28,1.47
5078,HIIT,1519.26,1.15
5079,Yoga,1028.74,1.43
5080,Yoga,862.56,1.2
5081,HIIT,1504.8,1.14
5082,HIIT,2455.82,1.72
5083,HIIT,1373.94,1.04
5084,HIIT,2614.89,1.83
5085,Cardio,854.38,0.97
5086,HIIT,1440.0,1.09
5087,Cardio,1358.66,1.42
5088,Cardio,1268.35,1.44
5089,Strength,2009.3,1.72
5090,Yoga,952.13,1.44
5091,Cardio,862.4,0.98
5092,HIIT,1872.84,1.42
5093,Cardio,997.57,1.04
5094,Strength,1167.14,1.18
5095,Cardio,1243.06,1.41
5096,Cardio,998.4,1.04
5097,Yoga,613.24,0.93
5098,Strength,1977.3,1.69
5099,Strength,801.17,0.81
5100,Cardio,1106.76,1.15
5101,HIIT,1303.24,1.08
5102,Cardio,1257.6,1.31
5103,Strength,1366.47,1.26
5104,Cardio,1233.12,1.4
5105,Cardio,845.57,0.96
5106,HIIT,2804.96,1.96
5107,Yoga,979.2,1.36
5108,Cardio,1045.53,1.09
5109,Cardio,2062.37,1.98
5110,HIIT,2359.5,1.65
5111,HIIT,1610.76,1.33
5112,Cardio,1195.71,1.36
5113,Strength,2236.42,1.91
5114,Cardio,959.2,1.0
5115,HIIT,1702.8,1.29
5116,HIIT,1373.94,1.04
5117,Strength,1356.3,1.37
5118,Strength,2242.94,1.92
5119,Yoga,978.38,1.36
5120,Cardio,1419.62,1.48
5121,Strength,1167.14,1.18
5122,Cardio,1219.2,1.27
5123,Yoga,745.8,1.13
5124,Yoga,988.2,1.5
5125,HIIT,918.76,0.76
5126,Cardio,1946.3,1.87
5127,Strength,1611.88,1.49
5128,Strength,2070.9,1.77
5129,Cardio,1048.14,1.09
5130,Yoga,1061.05,1.47
5131,Yoga,481.8,0.73
5132,Yoga,920.83,1.28
5133,Cardio,1306.69,1.36
5134,Yoga,712.8,1.08
5135,Strength,1478.37,1.37
5136,Cardio,2028.0,1.95
5137,Yoga,508.66,0.77
5138,HIIT,1523.21,1.26
5139,Yoga,1218.67,1.56
5140,Strength,1355.07,1.37
5141,Cardio,1243.06,1.41
5142,Strength,929.75,0.94
5143,Yoga,581.33,0.88
5144,Yoga,930.6,1.41
5145,Strength,1927.53,1.65
5146,Yoga,580.8,0.88
5147,Yoga,718.8,1.0
5148,Cardio,1872.0,1.8
5149,Yoga,1395.13,1.79
5150,HIIT,604.45,0.5
5151,Yoga,950.4,1.32
5152,Yoga,864.0,1.2
5153,HIIT,1887.6,1.43
5154,Cardio,748.68,0.85
5155,Yoga,944.66,1.43
5156,Strength,1586.28,1.47
5157,Cardio,1390.84,1.45
5158,Yoga,825.0,1.25
5159,HIIT,2275.45,1.59
5160,Strength,1617.3,1.5
5161,HIIT,1235.32,1.02
5162,Cardio,1888.43,1.82
5163,Cardio,1412.38,1.47
5164,HIIT,896.21,0.74
5165,HIIT,1677.8,1.27
5166,Strength,1188.0,1.1
5167,HIIT,1491.6,1.13
5168,HIIT,2534.99,1.77
5169,Strength,1825.2,1.56
5170,HIIT,1353.97,1.12
5171,HIIT,2672.04,1.87
5172,Strength,1306.8,1.21
5173,Strength,1607.86,1.49
5174,Cardio,1808.21,1.74
5175,Cardio,1943.3,1.87
5176,Yoga,1429.6,1.83
5177,Strength,1812.1,1.55
5178,Yoga,902.56,1.37
5179,Cardio,773.7,0.88
5180,Strength,1155.6,1.07
5181,Yoga,1021.55,1.42
5182,Strength,1175.96,1.19
5183,HIIT,2837.93,1.98
5184,Cardio,897.6,1.02
5185,Cardio,995.3,1.13
5186,Strength,801.17,0.81
5187,HIIT,2702.7,1.89
5188,Cardio,1315.2,1.37
5189,Strength,514.8,0.52
5190,Yoga,1428.5,1.83
5191,Strength,1275.46,1.18
5192,HIIT,884.91,0.73
5193,Strength,1378.94,1.28
5194,Cardio,440.0,0.5
5195,HIIT,1114.21,0.92
5196,Cardio,1661.44,1.6
5197,Strength,495.45,0.5
5198,HIIT,2629.18,1.84
5199,Strength,1197.8,1.11
5200,Cardio,1216.15,1.27
5201,Cardio,988.8,1.03
5202,Cardio,1250.74,1.42
5203,Cardio,975.02,1.11
5204,HIIT,1426.79,1.08
5205,Yoga,902.56,1.37
5206,Yoga,909.47,1.26
5207,HIIT,2361.32,1.65
5208,HIIT,1665.97,1.26
5209,Yoga,455.4,0.69
5210,Strength,1766.7,1.51
5211,Yoga,838.2,1.27
5212,Strength,720.73,0.73
5213,HIIT,1348.64,1.02
5214,Cardio,1210.61,1.26
5215,Yoga,831.6,1.26
5216,Cardio,1910.66,1.84
5217,Yoga,973.62,1.35
5218,Cardio,1011.08,1.15
5219,HIIT,1650.09,1.36
5220,HIIT,2332.69,1.63
5221,Strength,811.8,0.82
5222,Strength,504.9,0.51
5223,HIIT,1892.32,1.43
5224,Cardio,658.8,0.75
5225,Strength,851.4,0.86
5226,Cardio,1192.38,1.24
5227,HIIT,1951.97,1.48
5228,Cardio,1180.8,1.23
5229,Yoga,928.8,1.29
5230,Strength,504.9,0.51
5231,Strength,1599.73,1.48
5232,Cardio,1129.47,1.28
5233,HIIT,2400.55,1.68
5234,HIIT,1370.51,1.04
5235,Yoga,1324.98,1.7
5236,Cardio,1294.92,1.35
5237,Yoga,681.04,1.03
5238,HIIT,2572.02,1.8
5239,HIIT,1367.3,1.13
5240,HIIT,2665.94,1.86
5241,HIIT,2412.98,1.69
5242,Yoga,1412.89,1.81
5243,Strength,1541.83,1.43
5244,Cardio,1393.16,1.45
5245,Cardio,1145.04,1.3
5246,HIIT,1388.31,1.05
5247,Yoga,336.6,0.51
5248,Strength,1347.62,1.36
5249,Cardio,1038.53,1.08
5250,HIIT,2541.48,1.78
5251,Strength,1531.04,1.42
5252,Yoga,1200.28,1.54
5253,Cardio,1076.99,1.12
5254,Yoga,790.56,1.2
5255,Strength,1288.41,1.19
5256,Cardio,1092.19,1.24
5257,Cardio,1891.34,1.82
5258,Yoga,733.79,1.02
5259,HIIT,1727.76,1.31
5260,Strength,1896.86,1.62
5261,HIIT,1346.4,1.02
5262,HIIT,1586.54,1.31
5263,Strength,1187.01,1.1
5264,HIIT,821.3,0.68
5265,Cardio,1313.58,1.49
5266,Cardio,1296.0,1.35
5267,HIIT,2373.8,1.66
5268,Cardio,1131.86,1.18
5269,HIIT,1811.7,1.5
5270,HIIT,1756.1,1.45
5271,HIIT,1586.64,1.2
5272,HIIT,1809.91,1.37
5273,Strength,1371.6,1.27
5274,Cardio,1743.17,1.68
5275,Cardio,1258.65,1.31
5276,Yoga,1303.6,1.67
5277,Yoga,944.77,1.31
5278,HIIT,2586.31,1.81
5279,Yoga,902.56,1.37
5280,Cardio,731.73,0.83
5281,Yoga,1224.6,1.57
5282,HIIT,1348.64,1.02
5283,HIIT,1529.92,1.16
5284,HIIT,1686.78,1.28
5285,Yoga,970.2,1.47
5286,HIIT,1912.41,1.45
5287,Strength,1273.34,1.18
5288,HIIT,1598.53,1.21
5289,Yoga,1058.4,1.47
5290,Cardio,1143.35,1.19
5291,Strength,2117.7,1.81
5292,Cardio,1218.18,1.27
5293,Cardio,1172.18,1.22
5294,Strength,1393.2,1.29
5295,Strength,524.22,0.53
5296,Strength,1810.71,1.55
5297,HIIT,1647.1,1.36
5298,Cardio,956.58,1.09
5299,Yoga,784.15,1.09
5300,Cardio,1104.92,1.15
5301,Strength,1417.16,1.31
5302,Strength,1278.26,1.29
5303,Yoga,734.4,1.02
5304,Cardio,1259.54,1.43
5305,Strength,1178.18,1.09
5306,Strength,1307.99,1.32
5307,Yoga,942.94,1.43
5308,Strength,1303.53,1.21
5309,Yoga,951.98,1.32
5310,Strength,1316.7,1.33
5311,Cardio,738.53,0.84
5312,HIIT,1014.55,0.84
5313,Strength,1134.0,1.05
5314,Strength,1233.25,1.14
5315,Cardio,1180.27,1.34
5316,Strength,1088.98,1.01
5317,Strength,505.36,0.51
5318,Strength,932.29,0.94
5319,Cardio,960.8,1.0
5320,Yoga,921.48,1.4
5321,HIIT,1570.14,1.3
5322,Strength,920.7,0.93
5323,HIIT,1452.0,1.1
5324,Strength,2117.7,1.81
5325,Strength,2116.07,1.81
5326,Yoga,763.2,1.06
5327,Cardio,1074.3,1.12
5328,Yoga,1209.93,1.55
5329,Yoga,1248.0,1.6
5330,Cardio,1873.44,1.8
5331,Cardio,1152.8,1.31
5332,Cardio,1168.27,1.22
5333,Strength,544.5,0.55
5334,Cardio,782.49,0.89
5335,Yoga,1484.28,1.9
5336,Strength,1790.1,1.53
5337,Strength,495.45,0.5
5338,Strength,1297.08,1.2
5339,Cardio,854.38,0.97
5340,HIIT,1499.04,1.24
5341,Cardio,1027.2,1.07
5342,Strength,1159.35,1.17
5343,Yoga,871.2,1.21
5344,Strength,762.3,0.77
5345,Yoga,922.37,1.28
5346,Cardio,888.8,1.01
5347,Yoga,514.8,0.78
5348,HIIT,2155.98,1.51
5349,Cardio,1131.86,1.18
5350,HIIT,1014.55,0.84
5351,Strength,1468.8,1.36
5352,Yoga,429.39,0.65
5353,Cardio,1421.98,1.48
5354,HIIT,2357.68,1.65
5355,HIIT,2270.2,1.59
5356,Cardio,730.4,0.83
5357,Cardio,1239.43,1.29
5358,Yoga,1223.66,1.57
5359,Yoga,1441.89,1.85
5360,HIIT,1029.44,0.85
5361,Yoga,941.63,1.31
5362,Yoga,972.0,1.35
5363,Strength,663.3,0.67
5364,HIIT,1474.7,1.12
5365,HIIT,1076.9,0.89
5366,Cardio,980.02,1.02
5367,Strength,1350.0,1.25
5368,Yoga,713.45,1.08
5369,Yoga,784.8,1.09
5370,Strength,1371.6,1.27
5371,HIIT,799.33,0.66
5372,Cardio,1316.3,1.37
5373,HIIT,1889.17,1.43
5374,Yoga,943.99,1.31
5375,Cardio,817.66,0.93
5376,Strength,1260.44,1.17
5377,Yoga,640.2,0.97
5378,Cardio,1127.42,1.28
5379,Strength,633.6,0.64
5380,Cardio,1248.0,1.3
5381,HIIT,1965.16,1.49
5382,Strength,1328.4,1.23
5383,Strength,2301.35,1.97
5384,Yoga,527.04,0.8
5385,Strength,1448.41,1.34
5386,Cardio,1218.18,1.27
5387,Cardio,713.45,0.81
5388,Yoga,942.08,1.43
5389,Cardio,987.39,1.12
5390,Cardio,731.73,0.83
5391,Yoga,864.6,1.31
5392,Cardio,985.6,1.12
5393,Yoga,852.17,1.29
5394,Strength,1235.3,1.14
5395,HIIT,1492.84,1.13
5396,HIIT,2717.0,1.9
5397,Cardio,1081.42,1.23
5398,HIIT,1441.21,1.19
5399,Strength,712.15,0.72
5400,HIIT,1729.2,1.31
5401,Cardio,1113.6,1.16
5402,Cardio,1643.2,1.58
5403,Yoga,991.8,1.5
5404,Strength,1587.6,1.47
5405,Yoga,790.68,1.1
5406,HIIT,1665.97,1.26
5407,Strength,1218.81,1.23
5408,Strength,1534.88,1.42
5409,Yoga,1381.66,1.77
5410,Cardio,616.56,0.7
5411,Strength,1315.4,1.22
5412,HIIT,1356.43,1.12
5413,Cardio,1315.2,1.37
5414,HIIT,1373.94,1.04
5415,HIIT,1591.39,1.32
5416,HIIT,1669.8,1.38
5417,Strength,1326.19,1.23
5418,Strength,1372.74,1.27
5419,Strength,1522.8,1.41
5420,Cardio,1297.08,1.35
5421,HIIT,1449.58,1.1
5422,Yoga,964.0,1.34
5423,Cardio,1354.73,1.41
5424,Strength,1989.0,1.7
5425,Cardio,782.49,0.89
5426,Strength,1198.8,1.11
5427,Cardio,1214.4,1.38
5428,Strength,722.04,0.73
5429,Strength,1336.97,1.24
5430,HIIT,1503.55,1.14
5431,HIIT,1438.8,1.09
5432,Yoga,1549.81,1.99
5433,Strength,605.0,0.61
5434,HIIT,2631.2,1.84
5435,HIIT,1703.0,1.41
5436,Yoga,792.0,1.1
5437,Cardio,731.06,0.83
5438,Strength,1471.25,1.36
5439,Yoga,799.2,1.11
5440,Cardio,844.03,0.96
5441,Yoga,967.21,1.34
5442,Cardio,1450.81,1.51
5443,Yoga,852.17,1.29
5444,Cardio,1076.99,1.12
5445,HIIT,678.83,0.56
5446,Cardio,1212.19,1.38
5447,Cardio,1745.86,1.68
5448,Cardio,1163.71,1.32
5449,Yoga,713.45,1.08
5450,Yoga,999.97,1.39
5451,Yoga,573.68,0.87
5452,HIIT,1413.58,1.07
5453,Yoga,600.05,0.91
5454,HIIT,1862.75,1.41
5455,Cardio,1030.54,1.17
5456,Cardio,1015.06,1.06
5457,HIIT,1624.95,1.23
5458,Yoga,1370.69,1.76
5459,Cardio,1352.47,1.41
5460,Strength,2343.6,2.0
5461,Cardio,1713.36,1.65
5462,Cardio,1044.66,1.09
5463,Strength,504.44,0.51
5464,HIIT,1645.6,1.36
5465,Yoga,568.12,0.86
5466,HIIT,979.21,0.81
5467,HIIT,2490.11,1.74
5468,Strength,1520.26,1.41
5469,Yoga,1035.94,1.44
5470,Yoga,844.8,1.28
5471,Strength,1078.12,1.09
5472,Cardio,1053.12,1.2
5473,HIIT,1466.42,1.11
5474,HIIT,1862.75,1.41
5475,Yoga,928.03,1.29
5476,HIIT,1653.18,1.37
5477,Cardio,668.8,0.76
5478,Yoga,687.02,1.04
5479,HIIT,1223.21,1.01
5480,Yoga,1518.66,1.95
5481,Yoga,879.86,1.22
5482,HIIT,1724.88,1.31
5483,HIIT,2616.9,1.83
5484,Cardio,1937.38,1.86
5485,Cardio,1918.02,1.84
5486,Cardio,1822.8,1.75
5487,HIIT,1305.71,0.99
5488,Yoga,594.0,0.9
5489,HIIT,1943.63,1.47
5490,Strength,1029.6,1.04
5491,Yoga,928.8,1.29
5492,Yoga,863.81,1.31
5493,HIIT,1438.8,1.09
5494,Yoga,608.3,0.92
5495,Yoga,1543.21,1.98
5496,Yoga,1405.08,1.8
5497,Cardio,1028.06,1.07
5498,HIIT,2590.29,1.81
5499,Yoga,942.41,1.31
5500,Strength,1358.77,1.37
5501,HIIT,981.88,0.81
5502,Strength,1185.84,1.2
5503,Strength,1335.28,1.35
5504,HIIT,1902.38,1.44
5505,Strength,1403.24,1.42
5506,Yoga,821.48,1.14
5507,Strength,1175.96,1.19
5508,Strength,1479.6,1.37
5509,HIIT,1545.69,1.17
5510,Yoga,869.75,1.21
5511,HIIT,1663.2,1.26
5512,Yoga,812.92,1.13
5513,Strength,1595.74,1.48
5514,Strength,733.27,0.74
5515,Yoga,986.4,1.37
5516,HIIT,1497.67,1.24
5517,Cardio,527.52,0.6
5518,Cardio,599.49,0.68
5519,Strength,811.06,0.82
5520,Cardio,1234.24,1.4
5521,Yoga,892.8,1.24
5522,HIIT,1730.3,1.43
5523,Yoga,979.2,1.36
5524,HIIT,1246.3,1.03
5525,Strength,820.95,0.83
5526,Cardio,799.34,0.91
5527,Strength,1114.25,1.03
5528,Yoga,1367.1,1.75
5529,Cardio,809.6,0.92
5530,HIIT,990.4,0.82
5531,Strength,1768.06,1.51
5532,Strength,2194.52,1.88
5533,Cardio,1231.87,1.28
5534,Cardio,1030.54,1.17
5535,Yoga,928.03,1.29
5536,Cardio,766.99,0.87
5537,Yoga,734.4,1.02
5538,Strength,1168.2,1.18
5539,Yoga,548.8,0.83
5540,Strength,880.3,0.89
5541,HIIT,1677.8,1.27
5542,Cardio,1332.42,1.51
5543,Yoga,909.14,1.38
5544,HIIT,629.77,0.52
5545,Strength,722.7,0.73
5546,Strength,1139.54,1.15
5547,Yoga,811.8,1.23
5548,HIIT,1861.2,1.41
5549,Strength,832.36,0.84
5550,HIIT,1518.0,1.25
5551,Yoga,855.66,1.3
5552,HIIT,1452.0,1.1
5553,Cardio,1095.31,1.14
5554,HIIT,1492.84,1.13
5555,HIIT,919.6,0.76
5556,Strength,1122.26,1.04
5557,Strength,1136.43,1.15
5558,HIIT,2450.94,1.71
5559,HIIT,1562.32,1.29
5560,Cardio,1220.98,1.39
5561,Yoga,1538.96,1.97
5562,HIIT,2288.0,1.6
5563,HIIT,859.1,0.71
5564,HIIT,798.6,0.66
5565,HIIT,1161.6,0.96
5566,Cardio,1093.49,1.14
5567,Strength,1229.15,1.14
5568,Yoga,395.64,0.6
5569,HIIT,1411.22,1.07
5570,HIIT,2214.8,1.55
5571,Cardio,1674.4,1.61
5572,Yoga,885.6,1.23
5573,Yoga,985.58,1.37
5574,Cardio,1134.17,1.29
5575,Strength,961.17,0.97
5576,Yoga,449.21,0.68
5577,Yoga,711.5,1.08
5578,HIIT,1318.9,1.09
5579,HIIT,1793.7,1.36
5580,Cardio,1099.0,1.25
5581,Strength,1067.26,1.08
5582,Cardio,484.0,0.55
5583,Strength,1618.65,1.5
5584,HIIT,1328.58,1.1
5585,Strength,1614.6,1.5
5586,Cardio,1188.42,1.24
5587,Strength,1296.0,1.2
5588,HIIT,1684.96,1.39
5589,Strength,1227.6,1.24
5590,Strength,1188.99,1.1
5591,Strength,1338.08,1.24
5592,Strength,1350.0,1.25
5593,Strength,1459.22,1.35
5594,Cardio,924.0,1.05
5595,Strength,1232.23,1.14
5596,Yoga,587.4,0.89
5597,Strength,1435.5,1.45
5598,Cardio,1818.6,1.75
5599,Yoga,1015.2,1.41
5600,Yoga,712.8,1.08
5601,Strength,1285.83,1.3
5602,Strength,1502.45,1.39
5603,Cardio,1301.22,1.48
5604,HIIT,2230.8,1.56
5605,Yoga,949.54,1.44
5606,Yoga,872.78,1.32
5607,Yoga,1016.89,1.41
5608,Cardio,1110.82,1.26
5609,Cardio,1423.17,1.48
5610,HIIT,1806.18,1.49
5611,HIIT,1114.21,0.92
5612,HIIT,1677.8,1.27
5613,Strength,1370.46,1.27
5614,Cardio,1392.0,1.45
5615,Cardio,580.27,0.66
5616,Cardio,1091.2,1.24
5617,HIIT,2506.35,1.75
5618,HIIT,1171.57,0.97
5619,Yoga,812.92,1.13
5620,Cardio,458.02,0.52
5621,HIIT,1597.2,1.21
5622,HIIT,2445.3,1.71
5623,Strength,1277.1,1.29
5624,Cardio,934.5,1.06
5625,Yoga,993.6,1.38
5626,Strength,1285.83,1.3
5627,HIIT,2160.96,1.51
5628,Strength,1264.65,1.17
5629,Strength,1803.19,1.54
5630,Yoga,1441.89,1.85
5631,HIIT,1371.66,1.04
5632,Yoga,1177.8,1.51
5633,Cardio,1170.4,1.33
5634,Yoga,791.34,1.1
5635,Cardio,773.7,0.88
5636,HIIT,1512.5,1.25
5637,Yoga,732.56,1.02
5638,HIIT,1780.52,1.35
5639,Strength,1363.07,1.26
5640,Yoga,944.77,1.31
5641,Cardio,1328.8,1.51
5642,Cardio,1093.49,1.14
5643,HIIT,1575.86,1.3
5644,Yoga,534.6,0.81
5645,Yoga,980.83,1.36
5646,Strength,1278.26,1.29
5647,HIIT,1764.99,1.46
5648,Strength,1952.4,1.67
5649,HIIT,992.2,0.82
5650,Yoga,764.47,1.06
5651,Strength,1426.79,1.32
5652,HIIT,1504.8,1.14
5653,Cardio,1903.2,1.83
5654,Yoga,462.0,0.7
5655,Cardio,1073.6,1.22
5656,HIIT,1316.5,1.09
5657,HIIT,2404.25,1.68
5658,Yoga,873.58,1.32
5659,Cardio,1428.02,1.49
5660,Cardio,1788.8,1.72
5661,HIIT,1335.42,1.01
5662,Cardio,1216.61,1.38
5663,Yoga,671.98,1.02
5664,Yoga,739.2,1.12
5665,Cardio,1237.37,1.29
5666,Cardio,1216.15,1.27
5667,Strength,1967.11,1.68
5668,Yoga,720.71,1.09
5669,Strength,1553.9,1.44
5670,Cardio,668.8,0.76
5671,HIIT,1757.06,1.33
5672,HIIT,725.34,0.6
5673,Yoga,449.62,0.68
5674,Cardio,510.4,0.58
5675,HIIT,1634.98,1.35
5676,Cardio,1744.51,1.68
5677,Yoga,812.24,1.13
5678,Cardio,1297.08,1.35
5679,HIIT,2309.38,1.61
5680,Yoga,842.4,1.17
5681,Strength,1106.78,1.12
5682,HIIT,1474.86,1.22
5683,HIIT,2402.4,1.68
5684,Yoga,1241.15,1.59
5685,Strength,1159.35,1.17
5686,HIIT,1928.81,1.46
5687,HIIT,1363.0,1.03
5688,Yoga,1439.67,1.85
5689,Strength,1304.62,1.21
5690,Yoga,1564.18,2.01
5691,Yoga,735.62,1.02
5692,Cardio,1201.0,1.25
5693,HIIT,2759.9,1.93
5694,Yoga,526.56,0.8
5695,Cardio,1304.51,1.36
5696,Cardio,967.98,1.01
5697,Cardio,980.02,1.02
5698,Cardio,1788.8,1.72
5699,Yoga,920.06,1.28
5700,Yoga,819.43,1.14
5701,Yoga,724.78,1.01
5702,Cardio,1001.38,1.14
5703,Yoga,727.32,1.1
5704,Yoga,935.22,1.3
5705,Strength,1156.19,1.17
5706,Yoga,798.6,1.21
5707,Cardio,1861.6,1.79
5708,Strength,1482.07,1.37
5709,Yoga,495.0,0.75
5710,HIIT,2531.1,1.77
5711,Yoga,330.3,0.5
5712,Yoga,449.62,0.68
5713,HIIT,2549.32,1.78
5714,Cardio,1232.0,1.4
5715,Cardio,1278.93,1.33
5716,HIIT,1940.4,1.47
5717,Yoga,1008.0,1.4
5718,HIIT,941.23,0.78
5719,HIIT,1724.88,1.31
5720,HIIT,1514.21,1.15
5721,Yoga,469.03,0.71
5722,Cardio,634.18,0.72
5723,Cardio,2007.2,1.93
5724,HIIT,1745.3,1.32
5725,HIIT,615.98,0.51
5726,Cardio,1925.48,1.85
5727,Cardio,1258.65,1.31
5728,Cardio,589.6,0.67
5729,Yoga,455.4,0.69
5730,HIIT,666.71,0.55
5731,Strength,2201.29,1.88
5732,Yoga,1428.5,1.83
5733,Strength,1240.97,1.15
5734,Cardio,1200.0,1.25
5735,HIIT,1663.2,1.26
5736,Yoga,382.1,0.58
5737,Cardio,1039.34,1.18
5738,Yoga,1248.0,1.6
5739,Strength,812.54,0.82
5740,Yoga,980.83,1.36
5741,HIIT,1318.9,1.0
5742,HIIT,1900.8,1.44
5743,HIIT,1502.29,1.14
5744,Strength,1536.16,1.42
5745,Strength,1243.04,1.15
5746,Strength,1512.0,1.4
5747,Yoga,747.55,1.04
5748,Cardio,465.55,0.53
5749,HIIT,1136.37,0.94
5750,Yoga,1304.6,1.67
5751,Cardio,1199.0,1.25
5752,HIIT,676.98,0.56
5753,HIIT,1064.8,0.88
5754,HIIT,1016.4,0.84
5755,Strength,1166.4,1.08
5756,HIIT,2678.21,1.87
5757,Yoga,363.33,0.55
5758,Strength,1299.26,1.31
5759,Cardio,1160.63,1.21
5760,Cardio,976.8,1.11
5761,Cardio,1610.76,1.55
5762,Yoga,923.16,1.4
5763,Cardio,1054.24,1.1
5764,Strength,1414.8,1.31
5765,Strength,1445.4,1.46
5766,Yoga,778.25,1.08
5767,Yoga,740.36,1.03
5768,HIIT,971.52,0.8
5769,HIIT,2570.04,1.8
5770,HIIT,1887.6,1.43
5771,HIIT,629.77,0.52
5772,HIIT,1004.3,0.83
5773,Cardio,1944.8,1.87
5774,HIIT,2602.6,1.82
5775,HIIT,1823.78,1.51
5776,Yoga,330.0,0.5
5777,Cardio,1056.0,1.1
5778,HIIT,2702.7,1.89
5779,Strength,1120.73,1.13
5780,HIIT,1808.4,1.37
5781,Yoga,924.84,1.4
5782,Cardio,1820.0,1.75
5783,Strength,1347.62,1.36
5784,HIIT,1423.22,1.08
5785,Strength,2258.1,1.93
5786,Strength,891.0,0.9
5787,Cardio,1204.5,1.37
5788,Strength,1397.17,1.41
5789,Cardio,1151.04,1.2
5790,Cardio,1989.46,1.91
5791,Cardio,1172.18,1.22
5792,HIIT,1546.97,1.17
5793,Strength,2176.2,1.86
5794,HIIT,762.99,0.63
5795,Strength,1019.7,1.03
5796,HIIT,1392.76,1.15
5797,Strength,1597.07,1.48
5798,Cardio,987.15,1.03
5799,HIIT,1662.22,1.37
5800,HIIT,1609.06,1.22
5801,Strength,2136.16,1.83
5802,Cardio,1830.4,1.76
5803,Strength,1368.68,1.38
5804,Yoga,436.0,0.66
5805,HIIT,979.21,0.81
5806,Strength,1378.94,1.28
5807,Strength,1967.11,1.68
5808,Strength,2224.71,1.9
5809,Cardio,1431.59,1.49
5810,HIIT,1162.66,0.96
5811,Strength,1453.98,1.47
5812,HIIT,653.99,0.54
5813,Cardio,564.22,0.64
5814,Cardio,958.4,1.0
5815,HIIT,1709.2,1.41
5816,Strength,653.99,0.66
5817,HIIT,1222.1,1.01
5818,Cardio,1321.2,1.5
5819,Strength,602.8,0.61
5820,Cardio,1354.73,1.41
5821,HIIT,1692.42,1.28
5822,Cardio,1048.15,1.19
5823,Strength,1850.02,1.58
5824,Yoga,884.86,1.23
5825,Yoga,600.6,0.91
5826,Cardio,1421.98,1.48
5827,Cardio,1190.16,1.35
5828,Cardio,1426.82,1.49
5829,Cardio,748.0,0.85
5830,Yoga,548.8,0.83
5831,Yoga,1226.48,1.57
5832,Strength,2349.89,2.01
5833,Strength,1251.76,1.16
5834,Yoga,1013.51,1.41
5835,Cardio,1266.14,1.32
5836,Strength,1486.67,1.38
5837,Yoga,1203.05,1.54
5838,Strength,2202.98,1.88
5839,Cardio,1102.0,1.25
5840,Strength,1413.62,1.31
5841,Strength,1413.62,1.31
5842,HIIT,1798.19,1.36
5843,Cardio,1412.38,1.47
5844,Yoga,1016.05,1.41
5845,Strength,661.49,0.67
5846,Cardio,1052.48,1.1
5847,Strength,1423.22,1.32
5848,Strength,1435.2,1.33
5849,HIIT,1305.61,1.08
5850,Strength,675.04,0.68
5851,Cardio,1931.42,1.86
5852,Cardio,1180.8,1.23
5853,Cardio,999.23,1.04
5854,Yoga,825.0,1.25
5855,Yoga,403.33,0.61
5856,HIIT,1851.08,1.4
5857,Strength,1114.25,1.03
5858,Yoga,928.8,1.29
5859,Strength,919.86,0.93
5860,HIIT,2602.6,1.82
5861,HIIT,2357.68,1.65
5862,Yoga,455.81,0.69
5863,Cardio,1223.2,1.39
5864,Yoga,1024.96,1.42
5865,HIIT,1378.15,1.14
5866,HIIT,738.77,0.61
5867,Yoga,1306.61,1.67
5868,Strength,1294.92,1.2
5869,Strength,1306.8,1.21
5870,HIIT,2386.26,1.67
5871,Yoga,882.79,1.34
5872,Cardio,1421.98,1.48
5873,Strength,1544.4,1.43
5874,HIIT,955.9,0.79
5875,Strength,692.37,0.7
5876,HIIT,1523.21,1.26
5877,Yoga,1356.16,1.74
5878,Yoga,928.91,1.41
5879,Strength,1943.69,1.66
5880,Strength,1491.64,1.38
5881,Cardio,1352.47,1.41
5882,Yoga,852.95,1.29
5883,Strength,2095.91,1.79
5884,Cardio,1152.0,1.2
5885,Strength,881.1,0.89
5886,Strength,980.99,0.99
5887,Cardio,518.26,0.59
5888,Yoga,509.12,0.77
5889,HIIT,1004.3,0.83
